controller_call_index,executed_step_index,mode_before,mode_after,moved,x_m,y_m,event_type,episode_index,entry_multiplier_initial,entry_threshold_current,exit_threshold_current,base_hazard_reference,trigger_measurement,radiation_quantity,radiation_unit,transition_reason,normal_route_interrupted,normal_route_replanned,mission_complete,completion_reason
2068,2068,RADIATION,RADIATION,True,522800.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.894204306775596,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2069,2069,RADIATION,RADIATION,True,522820.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8709612907034778,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2070,2070,RADIATION,RADIATION,True,522820.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9088012554737361,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2071,2071,RADIATION,RADIATION,True,522840.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9153688018291217,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2072,2072,RADIATION,RADIATION,True,522860.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.896399546296561,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2073,2073,RADIATION,RADIATION,True,522880.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0135288377907832,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2074,2074,RADIATION,RADIATION,True,522900.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.1141167666234255,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2075,2075,RADIATION,RADIATION,True,522880.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9455951447106161,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2076,2076,RADIATION,RADIATION,True,522880.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0135288377907832,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2077,2077,RADIATION,RADIATION,True,522900.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0225560765022554,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2078,2078,RADIATION,RADIATION,True,522900.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.1141167666234255,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2079,2079,RADIATION,RADIATION,True,522900.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0225560765022554,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2080,2080,RADIATION,RADIATION,True,522880.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8767184751855455,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2081,2081,RADIATION,RADIATION,True,522880.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9455951447106161,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2082,2082,RADIATION,RADIATION,True,522860.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8408690361978397,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2083,2083,RADIATION,RADIATION,True,522860.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.896399546296561,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2084,2084,RADIATION,RADIATION,True,522880.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9455951447106161,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2085,2085,RADIATION,RADIATION,True,522900.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.933329835984265,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2086,2086,RADIATION,RADIATION,True,522920.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9050601194843273,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2087,2087,RADIATION,RADIATION,True,522920.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8108872677559196,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2088,2088,RADIATION,RADIATION,True,522900.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7730535398177703,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2089,2089,RADIATION,RADIATION,True,522920.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8108872677559196,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2090,2090,RADIATION,RADIATION,True,522940.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9750742918010724,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2091,2091,RADIATION,RADIATION,True,522960.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9114832475808103,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2092,2092,RADIATION,RADIATION,True,522940.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8578355543581335,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2093,2093,RADIATION,RADIATION,True,522940.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7597671972997284,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2094,2094,RADIATION,RADIATION,True,522960.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9114832475808103,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2095,2095,RADIATION,RADIATION,True,522940.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7597671972997284,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2096,2096,RADIATION,RADIATION,True,522940.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8578355543581335,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2097,2097,RADIATION,RADIATION,True,522920.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7289273391903661,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2098,2098,RADIATION,RADIATION,True,522900.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7730535398177703,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2099,2099,RADIATION,RADIATION,True,522880.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8095402813103656,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2100,2100,RADIATION,RADIATION,True,522900.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.933329835984265,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2101,2101,RADIATION,RADIATION,True,522880.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8767184751855455,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2102,2102,RADIATION,RADIATION,True,522860.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7847706749529777,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2103,2103,RADIATION,RADIATION,True,522880.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8767184751855455,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2104,2104,RADIATION,RADIATION,True,522860.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.896399546296561,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2105,2105,RADIATION,RADIATION,True,522880.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0135288377907832,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2106,2106,RADIATION,RADIATION,True,522860.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9492843330231135,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2107,2107,RADIATION,RADIATION,True,522880.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0135288377907832,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2108,2108,RADIATION,RADIATION,True,522860.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.896399546296561,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2109,2109,RADIATION,RADIATION,True,522860.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9492843330231135,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2110,2110,RADIATION,RADIATION,True,522880.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0135288377907832,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2111,2111,RADIATION,RADIATION,True,522860.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.896399546296561,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2112,2112,RADIATION,RADIATION,True,522860.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8408690361978397,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2113,2113,RADIATION,RADIATION,True,522880.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8767184751855455,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2114,2114,RADIATION,RADIATION,True,522880.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8095402813103656,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2115,2115,RADIATION,RADIATION,True,522880.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8767184751855455,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2116,2116,RADIATION,RADIATION,True,522860.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7847706749529777,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2117,2117,RADIATION,RADIATION,True,522840.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8247463558078565,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2118,2118,RADIATION,RADIATION,True,522820.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8709612907034778,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2119,2119,RADIATION,RADIATION,True,522820.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8282822780462791,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2120,2120,RADIATION,RADIATION,True,522800.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8527339361629536,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2121,2121,RADIATION,RADIATION,True,522820.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8282822780462791,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2122,2122,RADIATION,RADIATION,True,522840.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8247463558078565,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2123,2123,RADIATION,RADIATION,True,522820.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7822997788562602,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2124,2124,RADIATION,RADIATION,True,522820.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8282822780462791,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2125,2125,RADIATION,RADIATION,True,522820.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8709612907034778,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2126,2126,RADIATION,RADIATION,True,522800.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9294073006392651,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2127,2127,RADIATION,RADIATION,True,522800.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.894204306775596,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2128,2128,RADIATION,RADIATION,True,522800.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9294073006392651,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2129,2129,RADIATION,RADIATION,True,522820.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9088012554737361,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2130,2130,RADIATION,RADIATION,True,522800.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9294073006392651,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2131,2131,RADIATION,RADIATION,True,522800.9204974669,5697024.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9570800802228903,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2132,2132,RADIATION,RADIATION,True,522780.9204974669,5697024.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0053863535312169,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2133,2133,RADIATION,RADIATION,True,522760.9204974669,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.1015753973911033,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2134,2134,RADIATION,RADIATION,True,522760.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.0982484557331995,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2135,2135,RADIATION,RADIATION,True,522760.9204974669,5696964.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.0850100050072804,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2136,2136,RADIATION,RADIATION,True,522760.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.0982484557331995,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2137,2137,RADIATION,RADIATION,True,522780.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.0256218593265438,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2138,2138,RADIATION,RADIATION,True,522800.9204974669,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9765808727180165,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2139,2139,RADIATION,RADIATION,True,522780.9204974669,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0203356501201353,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2140,2140,RADIATION,RADIATION,True,522780.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.0256218593265438,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2141,2141,RADIATION,RADIATION,True,522800.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.9880262123563233,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2142,2142,RADIATION,RADIATION,True,522820.9204974669,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.9648162950209875,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2143,2143,RADIATION,RADIATION,True,522840.9204974669,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.983915871447065,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2144,2144,RADIATION,RADIATION,True,522820.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.9814811524945768,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2145,2145,RADIATION,RADIATION,True,522840.9204974669,5696964.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.0191170851357718,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2146,2146,RADIATION,RADIATION,True,522860.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.0659907672387436,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2147,2147,RADIATION,RADIATION,True,522880.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.1707404948278537,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2148,2148,RADIATION,RADIATION,True,522900.9204974669,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2801318379473707,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2149,2149,RADIATION,RADIATION,True,522920.9204974669,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.5097706774596524,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2150,2150,RADIATION,RADIATION,True,522900.9204974669,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,1.3380637667223516,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2151,2151,RADIATION,RADIATION,True,522900.9204974669,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2801318379473707,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2152,2152,RADIATION,RADIATION,True,522900.9204974669,5697024.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2025411070535201,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2153,2153,RADIATION,RADIATION,True,522880.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0135288377907832,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2154,2154,RADIATION,RADIATION,True,522900.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0225560765022554,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2155,2155,RADIATION,RADIATION,True,522900.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.1141167666234255,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2156,2156,RADIATION,RADIATION,True,522920.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.1318974611037307,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2157,2157,RADIATION,RADIATION,True,522920.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2606461475345476,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2158,2158,RADIATION,RADIATION,True,522940.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2792435190233227,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2159,2159,RADIATION,RADIATION,True,522940.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.4668568880768185,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2160,2160,RADIATION,RADIATION,True,522960.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.7501883514005057,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2161,2161,RADIATION,RADIATION,True,522960.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.4695353616418028,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2162,2162,RADIATION,RADIATION,True,522940.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.4668568880768185,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2163,2163,RADIATION,RADIATION,True,522920.9204974669,5697024.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.3908988301787935,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2164,2164,RADIATION,RADIATION,True,522920.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2606461475345476,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2165,2165,RADIATION,RADIATION,True,522900.9204974669,5697024.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2025411070535201,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2166,2166,RADIATION,RADIATION,True,522920.9204974669,5697024.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.3908988301787935,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2167,2167,RADIATION,RADIATION,True,522940.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.4668568880768185,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2168,2168,RADIATION,RADIATION,True,522960.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.7501883514005057,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2169,2169,RADIATION,RADIATION,True,522940.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.4668568880768185,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2170,2170,RADIATION,RADIATION,True,522920.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2606461475345476,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2171,2171,RADIATION,RADIATION,True,522900.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.0225560765022554,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2172,2172,RADIATION,RADIATION,True,522920.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.1318974611037307,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2173,2173,RADIATION,RADIATION,True,522940.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.2792435190233227,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2174,2174,RADIATION,RADIATION,True,522940.9204974669,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.4668568880768185,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2175,2175,RADIATION,RADIATION,True,522920.9204974669,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,1.1318974611037307,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2176,2176,RADIATION,RADIATION,True,522900.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.933329835984265,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2177,2177,RADIATION,RADIATION,True,522880.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8095402813103656,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2178,2178,RADIATION,RADIATION,True,522860.9204974669,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8408690361978397,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2179,2179,RADIATION,RADIATION,True,522840.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7754865689895252,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2180,2180,RADIATION,RADIATION,True,522820.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7345364198976554,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2181,2181,RADIATION,RADIATION,True,522820.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7822997788562602,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2182,2182,RADIATION,RADIATION,True,522820.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7345364198976554,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2183,2183,RADIATION,RADIATION,True,522840.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.725632840745589,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2184,2184,RADIATION,RADIATION,True,522820.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7345364198976554,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2185,2185,RADIATION,RADIATION,True,522800.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7077737301799853,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2186,2186,RADIATION,RADIATION,True,522820.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.6863685442984497,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2187,2187,RADIATION,RADIATION,True,522840.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.6763847858616989,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2188,2188,RADIATION,RADIATION,True,522860.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7296589013182289,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2189,2189,RADIATION,RADIATION,True,522880.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.6860747556630507,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2190,2190,RADIATION,RADIATION,True,522900.9204974669,5697164.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.641853648460649,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2191,2191,RADIATION,RADIATION,True,522900.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7038703357721567,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2192,2192,RADIATION,RADIATION,True,522880.9204974669,5697164.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.6310091837914857,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2193,2193,RADIATION,RADIATION,True,522860.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.676609627913483,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2194,2194,RADIATION,RADIATION,True,522880.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7457013681451119,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2195,2195,RADIATION,RADIATION,True,522900.9204974669,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7038703357721567,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2196,2196,RADIATION,RADIATION,True,522900.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7730535398177703,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2197,2197,RADIATION,RADIATION,True,522880.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7457013681451119,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2198,2198,RADIATION,RADIATION,True,522880.9204974669,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.8095402813103656,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2199,2199,RADIATION,RADIATION,True,522860.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.7296589013182289,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
2200,2200,RADIATION,RADIATION,True,522840.9204974669,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.725632840745589,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
