step_index,x_m,y_m,platform_altitude_m,value_reference_height_m,value,quantity,unit,sampling_contract
1567,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1568,522720.9204974669,5696944.290406497,50.0,1.0,1.2656605371090797,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1569,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1570,522700.9204974669,5696984.290406497,50.0,1.0,1.6601316512795548,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1571,522680.9204974669,5696984.290406497,50.0,1.0,2.0702551760877643,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1572,522680.9204974669,5697004.290406496,50.0,1.0,2.2378395978397183,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1573,522680.9204974669,5696984.290406497,50.0,1.0,2.0702551760877643,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1574,522680.9204974669,5696964.290406497,50.0,1.0,1.8633426998565434,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1575,522660.9204974669,5696964.290406497,50.0,1.0,2.3210269383626496,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1576,522680.9204974669,5696984.290406497,50.0,1.0,2.0702551760877643,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1577,522700.9204974669,5696984.290406497,50.0,1.0,1.6601316512795548,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1578,522700.9204974669,5697004.290406496,50.0,1.0,1.742510509203496,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1579,522700.9204974669,5696984.290406497,50.0,1.0,1.6601316512795548,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1580,522700.9204974669,5697004.290406496,50.0,1.0,1.742510509203496,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1581,522680.9204974669,5696984.290406497,50.0,1.0,2.0702551760877643,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1582,522680.9204974669,5696964.290406497,50.0,1.0,1.8633426998565434,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1583,522700.9204974669,5696964.290406497,50.0,1.0,1.5492181587552614,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1584,522680.9204974669,5696944.290406497,50.0,1.0,1.659422356406965,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1585,522680.9204974669,5696964.290406497,50.0,1.0,1.8633426998565434,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1586,522680.9204974669,5696984.290406497,50.0,1.0,2.0702551760877643,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1587,522700.9204974669,5696984.290406497,50.0,1.0,1.6601316512795548,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1588,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1589,522700.9204974669,5696944.290406497,50.0,1.0,1.4316184365531828,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1590,522720.9204974669,5696944.290406497,50.0,1.0,1.2656605371090797,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1591,522740.9204974669,5696944.290406497,50.0,1.0,1.1472223053471475,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1592,522740.9204974669,5696964.290406497,50.0,1.0,1.184530099823079,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1593,522760.9204974669,5696964.290406497,50.0,1.0,1.0850100050072804,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1594,522760.9204974669,5696944.290406497,50.0,1.0,1.065923502514181,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1595,522740.9204974669,5696924.290406497,50.0,1.0,1.1095690037769819,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1596,522740.9204974669,5696944.290406497,50.0,1.0,1.1472223053471475,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1597,522740.9204974669,5696924.290406497,50.0,1.0,1.1095690037769819,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1598,522760.9204974669,5696944.290406497,50.0,1.0,1.065923502514181,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1599,522740.9204974669,5696924.290406497,50.0,1.0,1.1095690037769819,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1600,522720.9204974669,5696944.290406497,50.0,1.0,1.2656605371090797,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1601,522740.9204974669,5696964.290406497,50.0,1.0,1.184530099823079,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1602,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1603,522700.9204974669,5696944.290406497,50.0,1.0,1.4316184365531828,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1604,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1605,522720.9204974669,5696944.290406497,50.0,1.0,1.2656605371090797,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1606,522740.9204974669,5696944.290406497,50.0,1.0,1.1472223053471475,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1607,522760.9204974669,5696964.290406497,50.0,1.0,1.0850100050072804,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1608,522740.9204974669,5696984.290406497,50.0,1.0,1.2149751649599967,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1609,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1610,522720.9204974669,5696984.290406497,50.0,1.0,1.3924725017107784,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1611,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1612,522700.9204974669,5696984.290406497,50.0,1.0,1.6601316512795548,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1613,522720.9204974669,5696984.290406497,50.0,1.0,1.3924725017107784,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1614,522740.9204974669,5696964.290406497,50.0,1.0,1.184530099823079,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1615,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1616,522700.9204974669,5696944.290406497,50.0,1.0,1.4316184365531828,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1617,522720.9204974669,5696964.290406497,50.0,1.0,1.3329686513850871,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1618,522720.9204974669,5696944.290406497,50.0,1.0,1.2656605371090797,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1619,522740.9204974669,5696924.290406497,50.0,1.0,1.1095690037769819,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1620,522760.9204974669,5696924.290406497,50.0,1.0,1.0453281914133241,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1621,522740.9204974669,5696944.290406497,50.0,1.0,1.1472223053471475,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1622,522760.9204974669,5696944.290406497,50.0,1.0,1.065923502514181,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1623,522780.9204974669,5696944.290406497,50.0,1.0,1.0150572603125694,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1624,522800.9204974669,5696944.290406497,50.0,1.0,0.9910478842981254,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1625,522800.9204974669,5696964.290406497,50.0,1.0,0.9923142739913395,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1626,522780.9204974669,5696964.290406497,50.0,1.0,1.0230136252150677,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1627,522780.9204974669,5696984.290406497,50.0,1.0,1.0256218593265438,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1628,522780.9204974669,5697004.290406496,50.0,1.0,1.0203356501201353,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1629,522800.9204974669,5697024.290406496,50.0,1.0,0.9570800802228903,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1630,522820.9204974669,5697044.290406496,50.0,1.0,0.9088012554737361,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1631,522820.9204974669,5697064.290406496,50.0,1.0,0.8709612907034778,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1632,522820.9204974669,5697044.290406496,50.0,1.0,0.9088012554737361,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1633,522820.9204974669,5697064.290406496,50.0,1.0,0.8709612907034778,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1634,522800.9204974669,5697084.290406496,50.0,1.0,0.8527339361629536,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1635,522820.9204974669,5697064.290406496,50.0,1.0,0.8709612907034778,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1636,522800.9204974669,5697084.290406496,50.0,1.0,0.8527339361629536,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1637,522820.9204974669,5697064.290406496,50.0,1.0,0.8709612907034778,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1638,522840.9204974669,5697064.290406496,50.0,1.0,0.8719378713706047,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1639,522840.9204974669,5697084.290406496,50.0,1.0,0.8247463558078565,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1640,522840.9204974669,5697064.290406496,50.0,1.0,0.8719378713706047,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1641,522860.9204974669,5697044.290406496,50.0,1.0,0.9492843330231135,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1642,522860.9204974669,5697064.290406496,50.0,1.0,0.896399546296561,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1643,522840.9204974669,5697064.290406496,50.0,1.0,0.8719378713706047,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1644,522860.9204974669,5697084.290406496,50.0,1.0,0.8408690361978397,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1645,522840.9204974669,5697064.290406496,50.0,1.0,0.8719378713706047,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1646,522820.9204974669,5697084.290406496,50.0,1.0,0.8282822780462791,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1647,522820.9204974669,5697104.290406496,50.0,1.0,0.7822997788562602,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1648,522840.9204974669,5697124.290406496,50.0,1.0,0.725632840745589,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1649,522840.9204974669,5697104.290406496,50.0,1.0,0.7754865689895252,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1650,522860.9204974669,5697124.290406496,50.0,1.0,0.7296589013182289,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1651,522840.9204974669,5697124.290406496,50.0,1.0,0.725632840745589,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1652,522860.9204974669,5697104.290406496,50.0,1.0,0.7847706749529777,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1653,522880.9204974669,5697084.290406496,50.0,1.0,0.8767184751855455,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1654,522860.9204974669,5697104.290406496,50.0,1.0,0.7847706749529777,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1655,522840.9204974669,5697124.290406496,50.0,1.0,0.725632840745589,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1656,522820.9204974669,5697124.290406496,50.0,1.0,0.7345364198976554,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1657,522800.9204974669,5697104.290406496,50.0,1.0,0.8066549596240589,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1658,522820.9204974669,5697124.290406496,50.0,1.0,0.7345364198976554,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1659,522820.9204974669,5697104.290406496,50.0,1.0,0.7822997788562602,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1660,522800.9204974669,5697084.290406496,50.0,1.0,0.8527339361629536,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1661,522820.9204974669,5697084.290406496,50.0,1.0,0.8282822780462791,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1662,522800.9204974669,5697084.290406496,50.0,1.0,0.8527339361629536,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1663,522820.9204974669,5697084.290406496,50.0,1.0,0.8282822780462791,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1664,522840.9204974669,5697104.290406496,50.0,1.0,0.7754865689895252,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1665,522820.9204974669,5697084.290406496,50.0,1.0,0.8282822780462791,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1666,522840.9204974669,5697064.290406496,50.0,1.0,0.8719378713706047,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1667,522860.9204974669,5697064.290406496,50.0,1.0,0.896399546296561,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1668,522860.9204974669,5697084.290406496,50.0,1.0,0.8408690361978397,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1669,522880.9204974669,5697084.290406496,50.0,1.0,0.8767184751855455,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1670,522860.9204974669,5697084.290406496,50.0,1.0,0.8408690361978397,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1671,522880.9204974669,5697084.290406496,50.0,1.0,0.8767184751855455,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1672,522900.9204974669,5697104.290406496,50.0,1.0,0.8496639122034009,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1673,522880.9204974669,5697104.290406496,50.0,1.0,0.8095402813103656,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1674,522900.9204974669,5697124.290406496,50.0,1.0,0.7730535398177703,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1675,522900.9204974669,5697144.290406496,50.0,1.0,0.7038703357721567,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1676,522920.9204974669,5697124.290406496,50.0,1.0,0.8108872677559196,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1677,522920.9204974669,5697104.290406496,50.0,1.0,0.9050601194843273,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1678,522920.9204974669,5697124.290406496,50.0,1.0,0.8108872677559196,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1679,522920.9204974669,5697104.290406496,50.0,1.0,0.9050601194843273,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1680,522940.9204974669,5697084.290406496,50.0,1.0,1.1148307721691426,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1681,522940.9204974669,5697064.290406496,50.0,1.0,1.2792435190233227,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1682,522960.9204974669,5697064.290406496,50.0,1.0,1.4695353616418028,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1683,522980.9204974669,5697044.290406496,50.0,1.0,2.1274201609696983,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1684,522960.9204974669,5697064.290406496,50.0,1.0,1.4695353616418028,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1685,522980.9204974669,5697084.290406496,50.0,1.0,1.3852909703553926,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1686,522980.9204974669,5697104.290406496,50.0,1.0,1.147708620863277,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1687,523000.920497467,5697124.290406496,50.0,1.0,1.021102915137919,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1688,522980.9204974669,5697104.290406496,50.0,1.0,1.147708620863277,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1689,522960.9204974669,5697104.290406496,50.0,1.0,1.057563606497082,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1690,522960.9204974669,5697084.290406496,50.0,1.0,1.2406653808570125,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1691,522980.9204974669,5697104.290406496,50.0,1.0,1.147708620863277,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1692,522960.9204974669,5697124.290406496,50.0,1.0,0.9114832475808103,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1693,522980.9204974669,5697104.290406496,50.0,1.0,1.147708620863277,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1694,523000.920497467,5697104.290406496,50.0,1.0,1.2368976273367516,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1695,523020.920497467,5697104.290406496,50.0,1.0,1.3125720588927299,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1696,523000.920497467,5697104.290406496,50.0,1.0,1.2368976273367516,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1697,522980.9204974669,5697104.290406496,50.0,1.0,1.147708620863277,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1698,522960.9204974669,5697084.290406496,50.0,1.0,1.2406653808570125,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1699,522940.9204974669,5697084.290406496,50.0,1.0,1.1148307721691426,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1700,522960.9204974669,5697064.290406496,50.0,1.0,1.4695353616418028,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1701,522960.9204974669,5697084.290406496,50.0,1.0,1.2406653808570125,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1702,522960.9204974669,5697104.290406496,50.0,1.0,1.057563606497082,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1703,522960.9204974669,5697124.290406496,50.0,1.0,0.9114832475808103,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1704,522940.9204974669,5697104.290406496,50.0,1.0,0.9750742918010724,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1705,522940.9204974669,5697124.290406496,50.0,1.0,0.8578355543581335,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1706,522920.9204974669,5697124.290406496,50.0,1.0,0.8108872677559196,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1707,522900.9204974669,5697124.290406496,50.0,1.0,0.7730535398177703,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1708,522920.9204974669,5697144.290406496,50.0,1.0,0.7289273391903661,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1709,522920.9204974669,5697164.290406496,50.0,1.0,0.6577889374722492,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1710,522900.9204974669,5697144.290406496,50.0,1.0,0.7038703357721567,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1711,522920.9204974669,5697124.290406496,50.0,1.0,0.8108872677559196,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1712,522900.9204974669,5697144.290406496,50.0,1.0,0.7038703357721567,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1713,522920.9204974669,5697144.290406496,50.0,1.0,0.7289273391903661,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1714,522940.9204974669,5697124.290406496,50.0,1.0,0.8578355543581335,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1715,522960.9204974669,5697124.290406496,50.0,1.0,0.9114832475808103,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1716,522960.9204974669,5697144.290406496,50.0,1.0,0.7942430716703512,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1717,522960.9204974669,5697124.290406496,50.0,1.0,0.9114832475808103,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1718,522940.9204974669,5697144.290406496,50.0,1.0,0.7597671972997284,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1719,522920.9204974669,5697164.290406496,50.0,1.0,0.6577889374722492,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1720,522940.9204974669,5697184.290406496,50.0,1.0,0.607981923681048,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1721,522960.9204974669,5697164.290406496,50.0,1.0,0.699172496214971,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1722,522960.9204974669,5697144.290406496,50.0,1.0,0.7942430716703512,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1723,522980.9204974669,5697144.290406496,50.0,1.0,0.8293425696704324,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1724,523000.920497467,5697144.290406496,50.0,1.0,0.8611764112042419,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1725,522980.9204974669,5697144.290406496,50.0,1.0,0.8293425696704324,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1726,522980.9204974669,5697164.290406496,50.0,1.0,0.7206704949048925,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1727,522980.9204974669,5697184.290406496,50.0,1.0,0.6338181060671229,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1728,522980.9204974669,5697164.290406496,50.0,1.0,0.7206704949048925,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1729,522980.9204974669,5697184.290406496,50.0,1.0,0.6338181060671229,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1730,522980.9204974669,5697164.290406496,50.0,1.0,0.7206704949048925,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1731,522960.9204974669,5697164.290406496,50.0,1.0,0.699172496214971,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1732,522940.9204974669,5697144.290406496,50.0,1.0,0.7597671972997284,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1733,522960.9204974669,5697124.290406496,50.0,1.0,0.9114832475808103,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1734,522980.9204974669,5697144.290406496,50.0,1.0,0.8293425696704324,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
