survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
27,522844.8403948274,5696500.705055729,True,3310.591356492553,0.037961177813016896,3310.591356492553,synthetic_gamma_dose_rate,uSv/h,uSv,0.08552207728597572,0.28552207728597573,283.12864985223933,945.2469211507499,uSv/h*m,331.0591356492553,331.0591356492553,0.00786468471811776,0.026256858920854165
28,523122.14934196323,5697540.586222763,True,14908.286697655354,0.17094713943091946,14908.286697655354,synthetic_gamma_dose_rate,uSv/h,uSv,0.027214885713335017,0.22721488571333504,405.72731865832316,3387.3846581893945,uSv/h*m,1490.8286697655353,1490.8286697655353,0.011270203296064532,0.09409401828303873
29,522989.6774106841,5696874.660961835,True,9371.163982856518,0.1074552501233645,9371.163982856518,synthetic_gamma_dose_rate,uSv/h,uSv,0.11672719161665336,0.31672719161665336,1093.8696538979734,2968.102450469277,uSv/h*m,937.1163982856518,937.1163982856518,0.030385268163832593,0.08244729029081324
30,522489.4373290968,5696912.130955237,True,1953.4700364694065,0.02239963058605374,1953.4700364694065,synthetic_gamma_dose_rate,uSv/h,uSv,0.028772033035784735,0.22877203303578475,56.20530442371338,446.8993117175947,uSv/h*m,195.34700364694066,195.34700364694066,0.0015612584562142604,0.012413869769933186
31,522601.4795717817,5697078.555762947,True,7975.847195597231,0.09145573131752954,7975.847195597231,synthetic_gamma_dose_rate,uSv/h,uSv,0.0308709343496548,0.2308709343496548,246.22185515816048,1841.3912942776067,uSv/h*m,797.5847195597231,797.5847195597231,0.006839495976615569,0.05114975817437796
32,522874.3689974782,5697368.091412326,True,57858.5788683604,0.6634403234705695,57858.5788683604,synthetic_gamma_dose_rate,uSv/h,uSv,0.03067322462673272,0.23067322462673273,1774.7091862127495,13346.42495988483,uSv/h*m,5785.85788683604,5785.85788683604,0.049297477394798596,0.3707340266634675
33,522870.88008704357,5697439.722182927,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,0.026839285184647968,0.22683928518464797,2340.6519677655047,19782.636369826658,uSv/h*m,,8720.992201030578,0.06501811021570847,0.5495176769396294
34,523155.0777338479,5697229.005100832,True,42890.67125199693,0.49180953569627606,42890.67125199693,synthetic_gamma_dose_rate,uSv/h,uSv,0.05898562646346808,0.2589856264634681,2529.9331132376997,11108.067363637087,uSv/h*m,4289.067125199693,4289.067125199693,0.07027591981215832,0.3085574267676969
35,523451.7102221786,5697231.174348168,True,6228.2853915533115,0.07141716501956397,6228.2853915533115,synthetic_gamma_dose_rate,uSv/h,uSv,0.06491675280708765,0.26491675280708765,404.3200631754615,1649.9771414861236,uSv/h*m,622.8285391553311,622.8285391553311,0.011231112865985042,0.045832698374614546
36,522672.2223934527,5697354.030575576,True,12754.374981203686,0.14624912724605435,12754.374981203686,synthetic_gamma_dose_rate,uSv/h,uSv,0.024117301281782463,0.22411730128178248,307.60110408251785,2858.476100323255,uSv/h*m,1275.4374981203687,1275.4374981203687,0.008544475113403274,0.0794021138978682
37,522810.549769158,5697309.161976059,True,7243.719874089825,0.08306073101675082,7243.719874089825,synthetic_gamma_dose_rate,uSv/h,uSv,0.03134539903818927,0.2313453990381893,227.05728997420766,1675.8012647921728,uSv/h*m,724.3719874089825,724.3719874089825,0.00630714694372799,0.04655003513311591
38,523278.42582740646,5697398.509283556,True,15135.316690472477,0.1735503981838661,15135.316690472477,synthetic_gamma_dose_rate,uSv/h,uSv,0.0401974833154288,0.2401974833154288,608.4016401389985,3635.464978233494,uSv/h*m,1513.5316690472478,1513.5316690472478,0.016900045559416623,0.10098513828426373
39,523124.59719817375,5697138.596147232,True,8630.979152606767,0.09896785771218586,8630.979152606767,synthetic_gamma_dose_rate,uSv/h,uSv,0.07455698380351342,0.27455698380351345,643.4997728893647,2369.6956034107184,uSv/h*m,863.0979152606767,863.0979152606767,0.017874993691371244,0.06582487787251995
40,523433.55227908486,5697213.674391468,True,15594.352897937642,0.17881397596129975,15594.352897937642,synthetic_gamma_dose_rate,uSv/h,uSv,0.06918562822906564,0.26918562822906567,1078.905102069566,4197.775681657095,uSv/h*m,1559.4352897937642,1559.4352897937642,0.029969586168599058,0.11660488004603042
41,522744.417387037,5696825.7889852645,True,2454.8716274295975,0.02814899464236994,2454.8716274295975,synthetic_gamma_dose_rate,uSv/h,uSv,0.056882932752682025,0.25688293275268204,139.64029769954487,630.6146231854644,uSv/h*m,245.48716274295975,245.48716274295975,0.003878897158320691,0.0175170728662629
42,523338.25290866964,5696873.403281674,True,4125.780938230423,0.047308618596664624,4125.780938230423,synthetic_gamma_dose_rate,uSv/h,uSv,0.36936079971554303,0.569360799715543,1523.9017467959325,2349.057934442017,uSv/h*m,412.5780938230423,412.5780938230423,0.04233060407766479,0.06525160929005604
43,522656.59437759244,5697008.817315101,True,10354.544972394395,0.1187312720124985,10354.544972394395,synthetic_gamma_dose_rate,uSv/h,uSv,0.03742010183411803,0.23742010183411805,387.46812731295313,2458.3771217918325,uSv/h*m,1035.4544972394394,1035.4544972394394,0.01076300353647092,0.06828825338310646
44,523153.92652129923,5696520.330496059,True,29573.131309858152,0.33910282945056913,29573.131309858152,synthetic_gamma_dose_rate,uSv/h,uSv,0.437523409942451,0.6375234099424509,12938.937253365,18853.56351533663,uSv/h*m,2957.3131309858154,2957.3131309858154,0.35941492370458333,0.5237100976482397
