survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
67,523218.7080393648,5697039.669150325,True,5737.123010469204,0.06578520973555321,5737.123010469204,synthetic_gamma_dose_rate,uSv/h,uSv,0.902264457088727,1.102264457088727,5176.40217829224,6323.82678038608,uSv/h*m,573.7123010469204,573.7123010469204,0.14378894939700668,0.17566185501072445
68,522769.4898960521,5696530.872402585,True,594.308825844686,0.006814692779732738,594.308825844686,synthetic_gamma_dose_rate,uSv/h,uSv,2.7122991291156864,2.9122991291156866,1611.9433107643079,1730.8050759332452,uSv/h*m,59.4308825844686,59.4308825844686,0.04477620307678633,0.048077918775923476
69,523057.0620742013,5697099.501879108,True,9837.95977547755,0.11280780384501407,9837.95977547755,synthetic_gamma_dose_rate,uSv/h,uSv,1.4547819278474923,1.6547819278474922,14312.086088255312,16279.678043350821,uSv/h*m,983.795977547755,983.795977547755,0.3975579468959809,0.4522132789819672
70,523193.7340869445,5696585.5976204695,True,29137.32364249471,0.33410560370701275,29137.32364249471,synthetic_gamma_dose_rate,uSv/h,uSv,0.3068673660044751,0.5068673660044751,8941.29375859227,14768.758487091212,uSv/h*m,2913.732364249471,2913.732364249471,0.2483692710720075,0.41024329130808923
71,522602.99009687745,5697268.728193819,True,11670.762291664907,0.1338237900302875,11670.762291664907,synthetic_gamma_dose_rate,uSv/h,uSv,0.568235930289613,0.7682359302896129,6631.746467993144,8965.898926326125,uSv/h*m,1167.0762291664907,1167.0762291664907,0.18421517966647621,0.24905274795350346
72,523235.0931901159,5697087.828937125,True,5786.007955090391,0.06634575311747953,5786.007955090391,synthetic_gamma_dose_rate,uSv/h,uSv,0.634339408491836,0.8343394084918361,3670.292863761096,4827.494454779175,uSv/h*m,578.6007955090391,578.6007955090391,0.10195257954891934,0.1340970681883104
73,523324.7786641355,5696735.224865026,True,3880.474022717463,0.04449578595264538,3880.474022717463,synthetic_gamma_dose_rate,uSv/h,uSv,0.30805194186303114,0.5080519418630312,1195.3875580471624,1971.4823625906552,uSv/h*m,388.0474022717463,388.0474022717463,0.03320520994575451,0.054763398960851535
74,523078.75877338107,5696748.782502631,True,4522.78143816552,0.05186085864898553,4522.78143816552,synthetic_gamma_dose_rate,uSv/h,uSv,0.7904384292547627,0.9904384292547628,3574.98025584615,4479.536543479255,uSv/h*m,452.27814381655196,452.27814381655196,0.0993050071068375,0.12443157065220152
75,522733.3042571091,5697504.215260472,True,53874.40637815159,0.6177554702065339,53874.40637815159,synthetic_gamma_dose_rate,uSv/h,uSv,0.192597853876503,0.39259785387650303,10376.09504730258,21150.9763229329,uSv/h*m,5387.440637815159,5387.440637815159,0.28822486242507167,0.5875271200814695
76,522778.1583192075,5697514.587236744,True,53855.53194513895,0.6175390449125128,53855.53194513895,synthetic_gamma_dose_rate,uSv/h,uSv,0.1847702189312771,0.3847702189312771,9950.898428163711,20722.004817191504,uSv/h*m,5385.5531945138955,5385.5531945138955,0.27641384522676976,0.5756112449219862
77,522638.6940012301,5697329.766779418,True,11788.236244361126,0.13517081511629017,11788.236244361126,synthetic_gamma_dose_rate,uSv/h,uSv,0.3913720137104623,0.5913720137104623,4613.585757050271,6971.233005922497,uSv/h*m,1178.8236244361126,1178.8236244361126,0.1281551599180631,0.1936453612756249
78,522751.01258016465,5696946.41042006,True,23840.354638694305,0.27336745738491824,23840.354638694305,synthetic_gamma_dose_rate,uSv/h,uSv,1.10505622530491,1.30505622530491,26344.932306965933,31113.003234704793,uSv/h*m,2384.0354638694307,2384.0354638694307,0.7318036751934981,0.864250089852911
79,523404.30215464113,5697325.287066394,True,15748.213633901707,0.18057823319737298,15748.213633901707,synthetic_gamma_dose_rate,uSv/h,uSv,0.1559928289441135,0.35599282894411355,2456.6083955685854,5606.251122348927,uSv/h*m,1574.8213633901707,1574.8213633901707,0.06823912209912737,0.15572919784302575
80,523238.98447642336,5697031.320640749,True,5717.091335883888,0.0655555148324555,5717.091335883888,synthetic_gamma_dose_rate,uSv/h,uSv,0.7789108577454298,0.9789108577454297,4453.104516242284,5596.522783419062,uSv/h*m,571.7091335883888,571.7091335883888,0.12369734767339678,0.15545896620608504
81,523202.753200823,5697245.40298261,True,6749.73051703695,0.0773963599719688,6749.73051703695,synthetic_gamma_dose_rate,uSv/h,uSv,0.33933485837241556,0.5393348583724156,2290.4188490507045,3640.3649524580946,uSv/h*m,674.973051703695,674.973051703695,0.06362274580696402,0.10112124867939151
