step_index,x_m,y_m,platform_altitude_m,value_reference_height_m,value,quantity,unit,sampling_contract
1737,522920.9204974669,5697004.290406496,50.0,1.0,0.07030272636378498,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1738,522900.9204974669,5696984.290406497,50.0,1.0,0.06964821276488542,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1739,522900.9204974669,5696964.290406497,50.0,1.0,0.07254809947260338,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1740,522880.9204974669,5696944.290406497,50.0,1.0,0.0713591013058244,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1741,522880.9204974669,5696964.290406497,50.0,1.0,0.06870235870436575,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1742,522900.9204974669,5696964.290406497,50.0,1.0,0.07254809947260338,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1743,522920.9204974669,5696964.290406497,50.0,1.0,0.0766613891773833,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1744,522940.9204974669,5696944.290406497,50.0,1.0,0.08478253413670778,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1745,522960.9204974669,5696924.290406497,50.0,1.0,0.09425614245977887,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1746,522980.9204974669,5696924.290406497,50.0,1.0,0.10034311596080198,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1747,523000.920497467,5696924.290406497,50.0,1.0,0.10690358417608231,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1748,523020.920497467,5696944.290406497,50.0,1.0,0.10770578306027145,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1749,523040.920497467,5696964.290406497,50.0,1.0,0.10777160752177634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1750,523040.920497467,5696984.290406497,50.0,1.0,0.10149406010341377,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1751,523040.920497467,5697004.290406496,50.0,1.0,0.09561413231183297,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1752,523020.920497467,5697024.290406496,50.0,1.0,0.0858796728747106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1753,523000.920497467,5697024.290406496,50.0,1.0,0.08180774568489846,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1754,523000.920497467,5697004.290406496,50.0,1.0,0.08631203515361757,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1755,523000.920497467,5696984.290406497,50.0,1.0,0.09107502822703634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1756,522980.9204974669,5696964.290406497,50.0,1.0,0.09076363012943417,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1757,522980.9204974669,5696984.290406497,50.0,1.0,0.0862698097187446,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1758,522960.9204974669,5696984.290406497,50.0,1.0,0.0817319123745831,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1759,522940.9204974669,5696984.290406497,50.0,1.0,0.07745510172087955,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1760,522940.9204974669,5696964.290406497,50.0,1.0,0.0810583379729557,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1761,522920.9204974669,5696964.290406497,50.0,1.0,0.0766613891773833,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1762,522920.9204974669,5696944.290406497,50.0,1.0,0.07998422980874809,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1763,522940.9204974669,5696944.290406497,50.0,1.0,0.08478253413670778,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1764,522960.9204974669,5696964.290406497,50.0,1.0,0.0857543841752702,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1765,522980.9204974669,5696964.290406497,50.0,1.0,0.09076363012943417,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1766,523000.920497467,5696944.290406497,50.0,1.0,0.10137736421658078,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1767,522980.9204974669,5696964.290406497,50.0,1.0,0.09076363012943417,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1768,522980.9204974669,5696984.290406497,50.0,1.0,0.0862698097187446,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1769,522960.9204974669,5696984.290406497,50.0,1.0,0.0817319123745831,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1770,522980.9204974669,5696964.290406497,50.0,1.0,0.09076363012943417,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1771,522960.9204974669,5696984.290406497,50.0,1.0,0.0817319123745831,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1772,522960.9204974669,5696964.290406497,50.0,1.0,0.0857543841752702,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1773,522980.9204974669,5696984.290406497,50.0,1.0,0.0862698097187446,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1774,523000.920497467,5696964.290406497,50.0,1.0,0.09609797487337746,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1775,523020.920497467,5696944.290406497,50.0,1.0,0.10770578306027145,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1776,523000.920497467,5696964.290406497,50.0,1.0,0.09609797487337746,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1777,522980.9204974669,5696944.290406497,50.0,1.0,0.09545885660910508,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1778,522980.9204974669,5696924.290406497,50.0,1.0,0.10034311596080198,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1779,522980.9204974669,5696904.290406497,50.0,1.0,0.10539746628615859,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1780,522960.9204974669,5696904.290406497,50.0,1.0,0.09870229650746748,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1781,522980.9204974669,5696904.290406497,50.0,1.0,0.10539746628615859,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1782,522980.9204974669,5696884.290406497,50.0,1.0,0.11059521517839005,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1783,523000.920497467,5696864.290406497,50.0,1.0,0.12474289754094031,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1784,523000.920497467,5696884.290406497,50.0,1.0,0.11861833242305736,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1785,523020.920497467,5696904.290406497,50.0,1.0,0.12052942367512043,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1786,523000.920497467,5696884.290406497,50.0,1.0,0.11861833242305736,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1787,522980.9204974669,5696904.290406497,50.0,1.0,0.10539746628615859,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1788,522960.9204974669,5696884.290406497,50.0,1.0,0.10324643006619838,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1789,522980.9204974669,5696884.290406497,50.0,1.0,0.11059521517839005,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1790,523000.920497467,5696904.290406497,50.0,1.0,0.11265940555512421,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1791,523000.920497467,5696924.290406497,50.0,1.0,0.10690358417608231,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1792,523000.920497467,5696904.290406497,50.0,1.0,0.11265940555512421,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1793,523020.920497467,5696884.290406497,50.0,1.0,0.12737526729293197,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1794,523020.920497467,5696904.290406497,50.0,1.0,0.12052942367512043,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1795,523020.920497467,5696924.290406497,50.0,1.0,0.11396477764074486,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1796,523040.920497467,5696904.290406497,50.0,1.0,0.1290464634723114,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1797,523020.920497467,5696884.290406497,50.0,1.0,0.12737526729293197,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1798,523000.920497467,5696884.290406497,50.0,1.0,0.11861833242305736,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1799,523020.920497467,5696884.290406497,50.0,1.0,0.12737526729293197,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1800,523000.920497467,5696884.290406497,50.0,1.0,0.11861833242305736,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1801,523020.920497467,5696904.290406497,50.0,1.0,0.12052942367512043,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1802,523020.920497467,5696924.290406497,50.0,1.0,0.11396477764074486,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1803,523020.920497467,5696944.290406497,50.0,1.0,0.10770578306027145,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1804,523000.920497467,5696924.290406497,50.0,1.0,0.10690358417608231,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1805,523000.920497467,5696944.290406497,50.0,1.0,0.10137736421658078,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1806,523000.920497467,5696964.290406497,50.0,1.0,0.09609797487337746,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1807,522980.9204974669,5696964.290406497,50.0,1.0,0.09076363012943417,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1808,523000.920497467,5696964.290406497,50.0,1.0,0.09609797487337746,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1809,523000.920497467,5696984.290406497,50.0,1.0,0.09107502822703634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1810,523020.920497467,5697004.290406496,50.0,1.0,0.0908571588380106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1811,523040.920497467,5697004.290406496,50.0,1.0,0.09561413231183297,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1812,523020.920497467,5696984.290406497,50.0,1.0,0.0961503722009181,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1813,523040.920497467,5696984.290406497,50.0,1.0,0.10149406010341377,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1814,523020.920497467,5697004.290406496,50.0,1.0,0.0908571588380106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1815,523000.920497467,5696984.290406497,50.0,1.0,0.09107502822703634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1816,523000.920497467,5697004.290406496,50.0,1.0,0.08631203515361757,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1817,523000.920497467,5696984.290406497,50.0,1.0,0.09107502822703634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1818,523020.920497467,5697004.290406496,50.0,1.0,0.0908571588380106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1819,523040.920497467,5697004.290406496,50.0,1.0,0.09561413231183297,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1820,523060.920497467,5696984.290406497,50.0,1.0,0.10709836234663,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1821,523040.920497467,5696964.290406497,50.0,1.0,0.10777160752177634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1822,523020.920497467,5696944.290406497,50.0,1.0,0.10770578306027145,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1823,523000.920497467,5696964.290406497,50.0,1.0,0.09609797487337746,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1824,522980.9204974669,5696964.290406497,50.0,1.0,0.09076363012943417,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1825,522980.9204974669,5696984.290406497,50.0,1.0,0.0862698097187446,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1826,522980.9204974669,5696964.290406497,50.0,1.0,0.09076363012943417,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1827,523000.920497467,5696984.290406497,50.0,1.0,0.09107502822703634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1828,523020.920497467,5697004.290406496,50.0,1.0,0.0908571588380106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1829,523000.920497467,5696984.290406497,50.0,1.0,0.09107502822703634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1830,522980.9204974669,5697004.290406496,50.0,1.0,0.08198433444208886,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1831,523000.920497467,5697024.290406496,50.0,1.0,0.08180774568489846,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1832,523020.920497467,5697004.290406496,50.0,1.0,0.0908571588380106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1833,523000.920497467,5696984.290406497,50.0,1.0,0.09107502822703634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1834,523020.920497467,5697004.290406496,50.0,1.0,0.0908571588380106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1835,523000.920497467,5697004.290406496,50.0,1.0,0.08631203515361757,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1836,522980.9204974669,5696984.290406497,50.0,1.0,0.0862698097187446,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1837,522980.9204974669,5697004.290406496,50.0,1.0,0.08198433444208886,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1838,522960.9204974669,5697024.290406496,50.0,1.0,0.07418977593909587,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1839,522940.9204974669,5697004.290406496,50.0,1.0,0.07398300912594219,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1840,522960.9204974669,5696984.290406497,50.0,1.0,0.0817319123745831,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1841,522940.9204974669,5696964.290406497,50.0,1.0,0.0810583379729557,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1842,522960.9204974669,5696984.290406497,50.0,1.0,0.0817319123745831,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1843,522940.9204974669,5696964.290406497,50.0,1.0,0.0810583379729557,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1844,522940.9204974669,5696984.290406497,50.0,1.0,0.07745510172087955,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1845,522960.9204974669,5696984.290406497,50.0,1.0,0.0817319123745831,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1846,522980.9204974669,5696984.290406497,50.0,1.0,0.0862698097187446,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1847,522980.9204974669,5697004.290406496,50.0,1.0,0.08198433444208886,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1848,523000.920497467,5697024.290406496,50.0,1.0,0.08180774568489846,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1849,523000.920497467,5697004.290406496,50.0,1.0,0.08631203515361757,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1850,522980.9204974669,5696984.290406497,50.0,1.0,0.0862698097187446,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1851,522960.9204974669,5696964.290406497,50.0,1.0,0.0857543841752702,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1852,522940.9204974669,5696984.290406497,50.0,1.0,0.07745510172087955,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1853,522960.9204974669,5696984.290406497,50.0,1.0,0.0817319123745831,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1854,522940.9204974669,5696964.290406497,50.0,1.0,0.0810583379729557,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1855,522940.9204974669,5696944.290406497,50.0,1.0,0.08478253413670778,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1856,522960.9204974669,5696944.290406497,50.0,1.0,0.08993372081724266,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1857,522940.9204974669,5696964.290406497,50.0,1.0,0.0810583379729557,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1858,522960.9204974669,5696944.290406497,50.0,1.0,0.08993372081724266,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1859,522980.9204974669,5696964.290406497,50.0,1.0,0.09076363012943417,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1860,523000.920497467,5696984.290406497,50.0,1.0,0.09107502822703634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1861,523000.920497467,5697004.290406496,50.0,1.0,0.08631203515361757,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1862,522980.9204974669,5697004.290406496,50.0,1.0,0.08198433444208886,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1863,523000.920497467,5697024.290406496,50.0,1.0,0.08180774568489846,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1864,522980.9204974669,5697044.290406496,50.0,1.0,0.07404513928611178,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1865,523000.920497467,5697044.290406496,50.0,1.0,0.07755729866030753,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1866,522980.9204974669,5697044.290406496,50.0,1.0,0.07404513928611178,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1867,522980.9204974669,5697064.290406496,50.0,1.0,0.07038691030530381,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1868,523000.920497467,5697064.290406496,50.0,1.0,0.07355318333690519,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1869,523000.920497467,5697044.290406496,50.0,1.0,0.07755729866030753,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1870,523020.920497467,5697064.290406496,50.0,1.0,0.07682838758879407,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1871,523040.920497467,5697084.290406496,50.0,1.0,0.07574408283612383,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1872,523020.920497467,5697064.290406496,50.0,1.0,0.07682838758879407,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1873,523000.920497467,5697084.290406496,50.0,1.0,0.06978602646202997,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1874,522980.9204974669,5697104.290406496,50.0,1.0,0.06366583981115292,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1875,523000.920497467,5697104.290406496,50.0,1.0,0.06624522398953597,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1876,522980.9204974669,5697084.290406496,50.0,1.0,0.06692948242336061,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1877,522960.9204974669,5697084.290406496,50.0,1.0,0.06416557359132496,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1878,522980.9204974669,5697104.290406496,50.0,1.0,0.06366583981115292,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1879,522980.9204974669,5697084.290406496,50.0,1.0,0.06692948242336061,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1880,522960.9204974669,5697104.290406496,50.0,1.0,0.061159862476868554,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1881,522960.9204974669,5697124.290406496,50.0,1.0,0.058314123638829485,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1882,522980.9204974669,5697144.290406496,50.0,1.0,0.05768731494715157,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1883,523000.920497467,5697144.290406496,50.0,1.0,0.05979698530647254,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1884,523020.920497467,5697124.290406496,50.0,1.0,0.06530076163204662,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1885,523000.920497467,5697144.290406496,50.0,1.0,0.05979698530647254,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1886,522980.9204974669,5697144.290406496,50.0,1.0,0.05768731494715157,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1887,522960.9204974669,5697164.290406496,50.0,1.0,0.053077633511261546,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1888,522940.9204974669,5697184.290406496,50.0,1.0,0.04899601875982826,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1889,522920.9204974669,5697204.290406496,50.0,1.0,0.04536522630182371,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1890,522920.9204974669,5697184.290406496,50.0,1.0,0.04735430554917058,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1891,522920.9204974669,5697204.290406496,50.0,1.0,0.04536522630182371,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1892,522940.9204974669,5697204.290406496,50.0,1.0,0.046869727503084935,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1893,522960.9204974669,5697224.290406496,50.0,1.0,0.046257614692902294,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1894,522940.9204974669,5697244.290406496,50.0,1.0,0.042948765322311316,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1895,522960.9204974669,5697264.290406496,50.0,1.0,0.04231929076611385,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1896,522980.9204974669,5697284.290406496,50.0,1.0,0.041596966066568014,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1897,523000.920497467,5697304.290406496,50.0,1.0,0.04079211096360938,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1898,522980.9204974669,5697324.290406496,50.0,1.0,0.03810389232449754,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1899,523000.920497467,5697324.290406496,50.0,1.0,0.03901303933156136,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1900,522980.9204974669,5697304.290406496,50.0,1.0,0.039799210699828336,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1901,522960.9204974669,5697304.290406496,50.0,1.0,0.038805250227719384,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1902,522940.9204974669,5697304.290406496,50.0,1.0,0.037813915163697476,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1903,522940.9204974669,5697324.290406496,50.0,1.0,0.03628025395585527,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1904,522940.9204974669,5697344.290406496,50.0,1.0,0.034827291217402856,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1905,522940.9204974669,5697364.290406496,50.0,1.0,0.033450380560052784,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
