test_id,seed,planner_seed,intensity_multiplier,independent_final_validation,Y,sigma_m,influence_radius_m,scenario,scenario_id,scenario_type,radiation_quantity,radiation_rate_unit,radiation_dose_unit,radiation_positions_m,background_rate,original_sar_likelihood_score,aware_sar_likelihood_score,delta_sar_likelihood_score,delta_percent_sar_likelihood_score,original_sar_time_discounted_score,aware_sar_time_discounted_score,delta_sar_time_discounted_score,delta_percent_sar_time_discounted_score,original_survivors_found,aware_survivors_found,delta_survivors_found,delta_percent_survivors_found,original_route_distance_m,aware_route_distance_m,delta_route_distance_m,delta_percent_route_distance_m,original_survivor_total_pre_discovery_dose,aware_survivor_total_pre_discovery_dose,delta_survivor_total_pre_discovery_dose,delta_percent_survivor_total_pre_discovery_dose,original_survivor_mean_pre_discovery_dose,aware_survivor_mean_pre_discovery_dose,delta_survivor_mean_pre_discovery_dose,delta_percent_survivor_mean_pre_discovery_dose,original_survivor_p95_pre_discovery_dose,aware_survivor_p95_pre_discovery_dose,delta_survivor_p95_pre_discovery_dose,delta_percent_survivor_p95_pre_discovery_dose,original_survivor_max_pre_discovery_dose,aware_survivor_max_pre_discovery_dose,delta_survivor_max_pre_discovery_dose,delta_percent_survivor_max_pre_discovery_dose,original_uav_cumulative_excess_dose,aware_uav_cumulative_excess_dose,delta_uav_cumulative_excess_dose,delta_percent_uav_cumulative_excess_dose,original_uav_cumulative_total_dose,aware_uav_cumulative_total_dose,delta_uav_cumulative_total_dose,delta_percent_uav_cumulative_total_dose,radiation_episodes,radiation_steps,radiation_priority_decisions
seed_1091_intensity_0p25x,1091,42,0.25,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522773.9131127619, 5696618.783867295]]",0,0.9357528759397921,0.9189505665142623,-0.016802309,-1.795592603,0.13976034472876997,0.1200619885994233,-0.019698356,-14.09438147,95,90,-5,-5.263157895,87209.92201030577,87168.50065,-41.42135624,-0.047496151,1.0841586666966092,1.1363608904807436,0.052202223784134416,4.814998522604872,0.010841586666966092,0.011363608904807436,0.000522022,4.814998522604873,0.004774947,0.008196141,0.003421194,71.64882841630117,0.9788562046007365,1.0406439300706973,0.061787725,6.3122371988399735,0.002013429,0.003879595,0.001866167,92.68599061439069,0.002013429,0.003879595,0.001866167,92.68599061439069,20,389,237
seed_1091_intensity_0p5x,1091,42,0.5,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523234.0018272508, 5697260.32336801]]",0.2,0.9357528759397921,0.9690461539719332,0.033293278032141105,3.5579135141534155,0.13976034472876997,0.10581901084874032,-0.033941334,-24.2853822,95,98,3,3.1578947368421053,87209.92201030577,86514.04322550225,-695.8787848,-0.797935337,15.990846224497451,17.330931522597712,1.3400852981002611,8.38032759,0.15990846224497451,0.17330931522597712,0.013400852981002603,8.380327590464184,0.5196347106427764,0.4005295540556728,-0.119105157,-22.9209393,1.165764011525732,0.621461574,-0.544302437,-46.69061938,0.3236285563192279,0.22776869482763995,-0.095859861,-29.62033468,0.8081281230431566,0.708402268,-0.099725855,-12.34035197,1,3600,1242
seed_1091_intensity_0p5x,1091,42,0.5,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523099.5528567823, 5696448.192842043], [523449.5528567823, 5696798.192842043], [522959.5528567823, 5696868.192842043]]",0.2,0.9357528759397921,0.8830193388818267,-0.052733537,-5.635412769,0.13976034472876997,0.10019828888787315,-0.039562056,-28.30706802,95,91,-4,-4.210526316,87209.92201030577,85942.42850946846,-1267.493501,-1.45338222,59.224038090398416,137.91809814092431,78.69406005,132.87520167133627,0.5922403809039841,1.379180981409243,0.7869406005052589,132.87520167133624,1.7605917965694398,0.6522571143039136,-1.108334682,-62.95239387,16.421525845655758,99.87424057126118,83.45271472560543,508.1909897409593,1.2665071431401356,1.587984385281343,0.3214772421412073,25.382978997192808,1.751006709864079,2.0654423214450524,0.31443561158097344,17.957418998433273,1,3600,1127
seed_1091_intensity_0p5x,1091,42,0.5,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522773.9131127619, 5696618.783867295]]",0,0.9357528759397921,0.9221862902863284,-0.013566586,-1.449804324,0.13976034472876997,0.1200569186969825,-0.019703426,-14.09800904,95,95,0,0,87209.92201030577,87342.47035,132.54833997912647,0.1519876831944225,2.1683173333932184,2.2706157879985565,0.10229845460533804,4.717872842221406,0.021683173333932184,0.022706157879985565,0.001022985,4.717872842221408,0.009549894,0.014808300493239704,0.005258406,55.06245320509112,1.957712409201473,2.085441665863129,0.1277292566616559,6.524413701487192,0.004026858,0.005837117,0.001810259,44.95463775017745,0.004026858,0.005837117,0.001810259,44.95463775017745,12,394,212
seed_1091_intensity_1x,1091,42,1,TRUE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523234.0018272508, 5697260.32336801]]",0.2,0.9357528759397921,0.9690461539719332,0.033293278032141105,3.5579135141534155,0.13976034472876997,0.10581901084874032,-0.033941334,-24.2853822,95,98,3,3.1578947368421053,87209.92201030577,86514.04322550225,-695.8787848,-0.797935337,21.885718735626245,20.67542688047737,-1.210291855,-5.530053044,0.21885718735626244,0.2067542688047737,-0.012102919,-5.530053044,0.5890033381815986,0.4291464873567489,-0.159856851,-27.14022833,2.2938113308692354,0.7622895746534517,-1.531521756,-66.76755562,0.6472571126384558,0.4555373896552799,-0.191719723,-29.62033468,1.1317566793623526,0.9361709631303026,-0.195585716,-17.28160477,1,3600,1242
seed_1091_intensity_1x,1091,42,1,TRUE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523099.5528567823, 5696448.192842043], [523449.5528567823, 5696798.192842043], [522959.5528567823, 5696868.192842043]]",0.2,0.9357528759397921,0.8830193388818267,-0.052733537,-5.635412769,0.13976034472876997,0.10019828888787315,-0.039562056,-28.30706802,95,91,-4,-4.210526316,87209.92201030577,85942.42850946846,-1267.493501,-1.45338222,108.35210246742817,260.74649424949115,152.3943918,140.64737860335882,1.0835210246742817,2.6074649424949117,1.523943918,140.64737860335882,3.355651452489076,0.929465541,-2.426185911,-72.30148738,32.79158499711763,199.43546534571757,166.64388034859994,508.1909897,2.533014286280271,3.175968770562686,0.6429544842824146,25.382978997192808,3.0175138530041985,3.6534267067263855,0.635912854,21.074065760761304,1,3600,1127
seed_1091_intensity_1x,1091,42,1,TRUE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522773.9131127619, 5696618.783867295]]",0,0.9357528759397921,0.9461102314367722,0.010357355496980136,1.1068473058742216,0.13976034472876997,0.12008475726262059,-0.019675587,-14.07809025,95,96,1,1.0526315789473684,87209.92201030577,87044.23658533819,-165.685425,-0.189984604,4.336634666786437,1.9895454786238285,-2.347089188,-54.12236373,0.043366347,0.019895454786238286,-0.023470892,-54.12236373,0.019099789,0.018827738800281414,-0.00027205,-1.424361019,3.915424818402946,1.6498614158118472,-2.265563403,-57.86251831,0.008053716,0.017811944,0.009758229,121.16431023165912,0.008053716,0.017811944,0.009758229,121.16431023165912,10,554,255
seed_1091_intensity_2x,1091,42,2,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523234.0018272508, 5697260.32336801]]",0.2,0.9357528759397921,0.9690461539719332,0.033293278032141105,3.5579135141534155,0.13976034472876997,0.10581901084874032,-0.033941334,-24.2853822,95,98,3,3.1578947368421053,87209.92201030577,86514.04322550225,-695.8787848,-0.797935337,33.675463757883826,27.364417596236688,-6.311046162,-18.74078471,0.3367546375788383,0.2736441759623669,-0.063110462,-18.74078471,1.1098290751894317,0.5011660626844002,-0.608663013,-54.8429507,4.549905969556241,1.4463279097966961,-3.10357806,-68.21191648,1.2945142252769115,0.9110747793105598,-0.383439446,-29.62033468,1.7790137920008213,1.391708353,-0.387305439,-21.77079464,1,3600,1242
seed_1091_intensity_2x,1091,42,2,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523099.5528567823, 5696448.192842043], [523449.5528567823, 5696798.192842043], [522959.5528567823, 5696868.192842043]]",0.2,0.9357528759397921,0.9011276053736014,-0.034625271,-3.700257991,0.13976034472876997,0.09992915,-0.039831194,-28.49963944,95,90,-5,-5.263157895,87209.92201030577,86025.27122193086,-1184.650788,-1.358389918,206.6082312214877,571.0740171776798,364.4657859561921,176.40429125279056,2.066082312214877,5.7107401717767985,3.6446578595619217,176.4042912527906,6.545770764,1.7973498907433016,-4.748420874,-72.54181432,65.53170330004137,458.2951056157773,392.7634023157359,599.3486855017973,5.066028572560542,4.572167447241497,-0.493861125,-9.748486773,5.550528139284506,5.050085620696642,-0.500442519,-9.01612434,1,3600,1151
seed_1091_intensity_2x,1091,42,2,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522773.9131127619, 5696618.783867295]]",0,0.9357528759397921,0.9600595198367005,0.024306643896908398,2.5975494729307496,0.13976034472876997,0.12005465113130975,-0.019705694,-14.09963151,95,97,2,2.1052631578947367,87209.92201030577,87193.35347,-16.56854248,-0.01899846,8.673269333572874,9.013461894652194,0.34019256107931994,3.922310584343179,0.086732693,0.090134619,0.003401926,3.922310584343173,0.038199577,0.039311516,0.001111939,2.9108665516187244,7.830849636805892,8.327525043836642,0.4966754070307502,6.342548127808747,0.016107431132209526,0.027077693217149847,0.010970262,68.10683835862213,0.016107431132209526,0.027077693217149847,0.010970262,68.10683835862213,22,697,274
seed_1091_intensity_4x,1091,42,4,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523234.0018272508, 5697260.32336801]]",0.2,0.9357528759397921,0.9690461539719332,0.033293278032141105,3.5579135141534155,0.13976034472876997,0.10581901084874032,-0.033941334,-24.2853822,95,98,3,3.1578947368421053,87209.92201030577,86514.04322550225,-695.8787848,-0.797935337,57.25495380239902,40.74239902775532,-16.51255477,-28.8403949,0.5725495380239902,0.40742399027755316,-0.165125548,-28.8403949,2.186585936013453,0.8070962092294168,-1.379489727,-63.08874964,9.062095246930255,2.880666406,-6.181428841,-68.21191648,2.589028450553823,1.8221495586211196,-0.766878892,-29.62033468,3.0735280172777197,2.3027831320961787,-0.770744885,-25.07687846,1,3600,1242
seed_1091_intensity_4x,1091,42,4,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523099.5528567823, 5696448.192842043], [523449.5528567823, 5696798.192842043], [522959.5528567823, 5696868.192842043]]",0.2,0.9357528759397921,0.9011276053736014,-0.034625271,-3.700257991,0.13976034472876997,0.09992915,-0.039831194,-28.49963944,95,90,-5,-5.263157895,87209.92201030577,86025.27122193086,-1184.650788,-1.358389918,403.1204887296067,1128.3112333117047,725.1907446,179.8942908775148,4.031204887296067,11.283112333117046,7.251907445820979,179.89429087751483,12.926009388006895,3.550690784295268,-9.375318604,-72.53064981,131.01193990588885,916.2302795822384,785.2183396763495,599.3486855017974,10.132057145121085,9.144334894482993,-0.987722251,-9.748486773,10.616556711845115,9.622253067938258,-0.994303644,-9.365594429,1,3600,1151
seed_1091_intensity_4x,1091,42,4,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522773.9131127619, 5696618.783867295]]",0,0.9357528759397921,0.8022841826395486,-0.133468693,-14.26324158,0.13976034472876997,0.12006704070224183,-0.019693304,-14.09076664,95,83,-12,-12.63157895,87209.92201030577,87458.45015,248.52813744352898,0.28497690596966696,17.346538667145747,8.327313888268538,-9.019224779,-51.99437739,0.17346538667145747,0.083273139,-0.090192248,-51.99437739,0.076399155,0.12413027687141566,0.047731121887565536,62.47598143939594,15.661699273611784,6.816546787847672,-8.845152486,-56.47632694,0.032214862,0.1624071752205315,0.13019231295611244,404.1374192,0.032214862,0.1624071752205315,0.13019231295611244,404.1374192,24,1218,284
seed_1193_intensity_0p25x,1193,42,0.25,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522429.34621831914, 5696739.993196359]]",0.2,0.9357528759397921,0.9605366893107236,0.024783813370931496,2.648542580864708,0.13976034472876997,0.1282007176953066,-0.011559627,-8.271035003,95,96,1,1.0526315789473684,87209.92201030577,86406.34769932169,-803.574311,-0.921425329,16.003028272368034,12.32816771984771,-3.674860553,-22.96353221,0.16003028272368033,0.1232816771984771,-0.036748606,-22.96353221,0.49898752103698923,0.188727908,-0.310259613,-62.1778301,1.3614726513201183,0.7390362727412877,-0.622436379,-45.71787601,0.05418186,0.067717937,0.013536077022822245,24.982673047665962,0.5386814270756742,0.5477532023708073,0.009071775,1.684070554349858,1,3600,1222
seed_1193_intensity_0p25x,1193,42,0.25,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522851.5026223734, 5696411.422275493], [523201.5026223734, 5696761.422275493], [522711.5026223734, 5696831.422275493]]",0.2,0.9357528759397921,0.9331944933136784,-0.002558383,-0.273403662,0.13976034472876997,0.11964817866413888,-0.020112166,-14.39046684,95,92,-3,-3.157894737,87209.92201030577,86654.87583669549,-555.0461736,-0.636448423,37.91703917985787,23.140774572511248,-14.77626461,-38.96998533,0.37917039179857875,0.23140774572511247,-0.147762646,-38.96998533,0.9962275259176686,0.5477045047574486,-0.448523021,-45.022147,13.51028817791124,1.628124632392616,-11.88216355,-87.94900145,0.45454079275862175,0.66800721,0.2134664171466502,46.96309342251025,0.9390403594825482,1.1494231867758038,0.21038282729325564,22.404023977114857,1,3600,1181
seed_1193_intensity_0p25x,1193,42,0.25,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522618.53939165705, 5696675.048118192]]",0,0.9357528759397921,0.8772096352164606,-0.058543241,-6.256271525,0.13976034472876997,0.1255772404682859,-0.014183104,-10.14816062,95,90,-5,-5.263157895,87209.92201030577,87002.81522911672,-207.1067812,-0.237480755,0.9486697033167406,0.065339064,-0.88333064,-93.11255925,0.009486697,0.000653391,-0.008833306,-93.11255925,0.011701937326551642,0.002483794,-0.009218144,-78.77450991,0.8385447326588301,0.018732878,-0.819811854,-97.76602515,0.0008811,0.003561447,0.002680347,304.2045351872577,0.0008811,0.003561447,0.002680347,304.2045351872577,15,342,213
seed_1193_intensity_0p5x,1193,42,0.5,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522429.34621831914, 5696739.993196359]]",0.2,0.9357528759397921,0.9605366893107236,0.024783813370931496,2.648542580864708,0.13976034472876997,0.1282007176953066,-0.011559627,-8.271035003,95,96,1,1.0526315789473684,87209.92201030577,86406.34769932169,-803.574311,-0.921425329,18.536733888098585,13.396142286174566,-5.140591602,-27.73191671,0.18536733888098586,0.13396142286174567,-0.051405916,-27.73191671,0.5209132123174456,0.19412100562610513,-0.326792207,-62.73448224,2.2384457359163155,0.9980372804863439,-1.240408455,-55.41382735,0.1083637207035127,0.1354358747491572,0.027072154,24.982673047665962,0.5928632874274364,0.6154711397453873,0.022607852317950816,3.813333157472313,1,3600,1222
seed_1193_intensity_0p5x,1193,42,0.5,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522851.5026223734, 5696411.422275493], [523201.5026223734, 5696761.422275493], [522711.5026223734, 5696831.422275493]]",0.2,0.9357528759397921,0.9417488683182877,0.005995992,0.6407666524640718,0.13976034472876997,0.12667902345582635,-0.013081321,-9.359823273,95,90,-5,-5.263157895,87209.92201030577,86447.76905555393,-762.1529548,-0.873929178,62.36475570307827,32.94583499938692,-29.4189207,-47.17234979,0.6236475570307828,0.3294583499938692,-0.294189207,-47.17234979,1.5153932220788044,0.8784367551569265,-0.636956467,-42.03242153,26.536076789098555,2.932662055112862,-23.60341473,-88.94839626,0.9090815855172435,1.0591465101915738,0.1500649246743303,16.50731101,1.3935811522411716,1.5394118938335524,0.14583074159238074,10.46445995325455,1,3600,1210
seed_1193_intensity_0p5x,1193,42,0.5,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522618.53939165705, 5696675.048118192]]",0,0.9357528759397921,0.888990968,-0.046761908,-4.997249759,0.13976034472876997,0.12527104313655024,-0.014489302,-10.36724803,95,91,-4,-4.210526316,87209.92201030577,87350.75462150102,140.83261119524832,0.16148691335672316,1.8973394066334812,0.15185557781684783,-1.745483829,-91.99639362,0.018973394066334814,0.001518556,-0.017454838,-91.99639362,0.023403874653103285,0.012085163,-0.011318712,-48.36255633,1.6770894653176602,0.037465757,-1.639623708,-97.76602515,0.001762201,0.004640782,0.002878581,163.35151134887678,0.001762201,0.004640782,0.002878581,163.35151134887678,12,327,193
seed_1193_intensity_1x,1193,42,1,TRUE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522429.34621831914, 5696739.993196359]]",0.2,0.9357528759397921,0.9605366893107236,0.024783813370931496,2.648542580864708,0.13976034472876997,0.1282007176953066,-0.011559627,-8.271035003,95,96,1,1.0526315789473684,87209.92201030577,86406.34769932169,-803.574311,-0.921425329,23.604145119559682,15.532091418828278,-8.072053701,-34.19761089,0.23604145119559683,0.15532091418828278,-0.080720537,-34.19761089,0.564764595,0.20490720087304132,-0.359857394,-63.71812208,3.9923919051087102,1.5160392959764561,-2.476352609,-62.02679166,0.2167274414070254,0.2708717494983144,0.054144308,24.982673047665962,0.7012270081309369,0.7509070144945487,0.049680006363611806,7.084725172812409,1,3600,1222
seed_1193_intensity_1x,1193,42,1,TRUE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522851.5026223734, 5696411.422275493], [523201.5026223734, 5696761.422275493], [522711.5026223734, 5696831.422275493]]",0.2,0.9357528759397921,0.9331944933136784,-0.002558383,-0.273403662,0.13976034472876997,0.11964817866413888,-0.020112166,-14.39046684,95,92,-3,-3.157894737,87209.92201030577,86654.87583669549,-555.0461736,-0.636448423,111.2601887495191,49.47151053,-61.78867822,-55.53529876,1.112601887495191,0.494715105,-0.617886782,-55.53529876,2.5537246144010757,0.987486173,-1.566238441,-61.33153249,52.58765401,6.3271147242283226,-46.26053929,-87.9684408,1.818163171034487,2.672028839621088,0.8538656685866008,46.96309342251025,2.302662737758375,3.1534448164916196,0.8507820787332445,36.94775031,1,3600,1181
seed_1193_intensity_1x,1193,42,1,TRUE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522618.53939165705, 5696675.048118192]]",0,0.9357528759397921,0.939305531,0.003552655,0.379657415,0.13976034472876997,0.12519953370372747,-0.014560811,-10.41841379,95,93,-2,-2.105263158,87209.92201030577,87102.22648407209,-107.6955262,-0.123489993,3.7946788132669624,0.2546322534891984,-3.54004656,-93.28975479,0.037946788,0.002546323,-0.035400466,-93.28975479,0.046807749,0.007699668,-0.039108081,-83.55044206,3.3541789306353205,0.074931514,-3.279247417,-97.76602515,0.003524401,0.011697344491325317,0.008172943,231.8959365841643,0.003524401,0.011697344491325317,0.008172943,231.8959365841643,9,462,258
seed_1193_intensity_2x,1193,42,2,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522429.34621831914, 5696739.993196359]]",0.2,0.9357528759397921,0.9605366893107236,0.024783813370931496,2.648542580864708,0.13976034472876997,0.1282007176953066,-0.011559627,-8.271035003,95,96,1,1.0526315789473684,87209.92201030577,86406.34769932169,-803.574311,-0.921425329,33.73896758,19.80398968,-13.9349779,-41.30232457,0.337389676,0.198039897,-0.139349779,-41.30232457,0.6555502716636676,0.2622536416804271,-0.39329663,-59.99488475,7.500284243,2.5520433269566802,-4.948240917,-65.97404519,0.4334548828140508,0.5417434989966288,0.10828861618257796,24.982673047665962,0.9179544495379596,1.0217787639928553,0.1038243144548957,11.310399389332916,1,3600,1222
seed_1193_intensity_2x,1193,42,2,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522851.5026223734, 5696411.422275493], [523201.5026223734, 5696761.422275493], [522711.5026223734, 5696831.422275493]]",0.2,0.9357528759397921,0.9331944933136784,-0.002558383,-0.273403662,0.13976034472876997,0.11964817866413888,-0.020112166,-14.39046684,95,92,-3,-3.157894737,87209.92201030577,86654.87583669549,-555.0461736,-0.636448423,209.05105484240065,84.57915847101955,-124.4718964,-59.54138642,2.0905105484240063,0.8457915847101956,-1.244718964,-59.54138642,4.7915632331456495,1.7235605357022405,-3.068002697,-64.02926453,104.69080845622247,12.592434846675934,-92.09837361,-87.97178565,3.636326342068974,5.344057679242176,1.7077313371732017,46.96309342251025,4.120825908792976,5.825473656112665,1.7046477473196893,41.36665282758802,1,3600,1181
seed_1193_intensity_2x,1193,42,2,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522618.53939165705, 5696675.048118192]]",0,0.9357528759397921,0.7197861970713749,-0.215966679,-23.0794566,0.13976034472876997,0.12524481024365058,-0.014515534,-10.38601795,95,69,-26,-27.36842105,87209.92201030577,87218.20628152217,8.284271216398338,0.00949923,7.589357626533925,0.5093561510001448,-7.080001476,-93.28854725,0.075893576,0.005093562,-0.070800015,-93.28854725,0.093615499,0.015435502274206935,-0.078179996,-83.51180894,6.708357861270641,0.14986302746773808,-6.558494834,-97.76602515,0.007048802,0.08033718,0.073288377,1039.728060642273,0.007048802,0.08033718,0.073288377,1039.728060642273,14,1175,263
seed_1193_intensity_4x,1193,42,4,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522429.34621831914, 5696739.993196359]]",0.2,0.9357528759397921,0.9605366893107236,0.024783813370931496,2.648542580864708,0.13976034472876997,0.1282007176953066,-0.011559627,-8.271035003,95,96,1,1.0526315789473684,87209.92201030577,86406.34769932169,-803.574311,-0.921425329,54.00861250832631,28.347786214750545,-25.66082629,-47.51247089,0.540086125,0.2834778621475055,-0.256608263,-47.51247089,1.0350365533614065,0.49252725156721333,-0.542509302,-52.41450652,14.516068920263077,4.624051388917129,-9.892017531,-68.14529185,0.8669097656281016,1.0834869979932575,0.21657723236515591,24.982673047665962,1.3514093323520417,1.5635222629894914,0.21211293063744963,15.695683429111783,1,3600,1222
seed_1193_intensity_4x,1193,42,4,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522851.5026223734, 5696411.422275493], [523201.5026223734, 5696761.422275493], [522711.5026223734, 5696831.422275493]]",0.2,0.9357528759397921,0.9331944933136784,-0.002558383,-0.273403662,0.13976034472876997,0.11964817866413888,-0.020112166,-14.39046684,95,92,-3,-3.157894737,87209.92201030577,86654.87583669549,-555.0461736,-0.636448423,404.6327870281638,154.79445435502905,-249.8383327,-61.74446083,4.0463278702816385,1.5479445435502905,-2.498383327,-61.74446083,9.121645125947788,3.369488771629389,-5.752156354,-63.06051458,208.89711734572103,25.123075091571152,-183.7740423,-87.97346971,7.272652684137948,10.688115358484351,3.4154626743464034,46.96309342251025,7.757152250861906,11.169531335354716,3.4123790844928097,43.99010067275212,1,3600,1181
seed_1193_intensity_4x,1193,42,4,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522618.53939165705, 5696675.048118192]]",0,0.9357528759397921,0.9529971710112263,0.017244295071434212,1.8428257625300357,0.13976034472876997,0.12525320396230563,-0.014507141,-10.38001215,95,97,2,2.1052631578947367,87209.92201030577,87044.23658535436,-165.685425,-0.189984604,15.17871525306785,1.0187123020002895,-14.16000295,-93.28854725,0.1517871525306785,0.010187123020002894,-0.14160003,-93.28854725,0.18723099722482628,0.030871005,-0.156359993,-83.51180894,13.416715722541282,0.29972605493547616,-13.11698967,-97.76602515,0.014097604944143725,0.034720276,0.020622670943554525,146.28492588112547,0.014097604944143725,0.034720276,0.020622670943554525,146.28492588112547,27,538,242
seed_1297_intensity_0p25x,1297,42,0.25,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522827.07745617785, 5696927.523207423]]",0.2,0.9357528759397921,0.9732420546211696,0.037489179,4.006311884826063,0.13976034472876997,0.10444463673500526,-0.035315708,-25.26876137,95,98,3,3.1578947368421053,87209.92201030577,86356.64207,-853.2799385,-0.97842071,15.638066727156012,17.542717649879265,1.9046509227232526,12.179580481107452,0.1563806672715601,0.17542717649879264,0.019046509227232528,12.179580481107454,0.5502785876959971,0.42653599767219325,-0.12374259,-22.48726241,1.0432752389122295,1.7596052552911956,0.7163300163789661,68.66165223338831,0.18912074623631123,0.2546949332592137,0.065574187,34.67318542671456,0.6736203129602196,0.7344540558802506,0.060833742920030964,9.030865273747093,1,3600,1260
seed_1297_intensity_0p25x,1297,42,0.25,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522739.97579944535, 5696809.556982311], [523089.97579944535, 5697159.556982311], [522599.97579944535, 5697229.556982311]]",0.2,0.9357528759397921,0.8360198727919362,-0.099733003,-10.65804933,0.13976034472876997,0.11799703141160292,-0.021763313,-15.57188011,95,88,-7,-7.368421053,87209.92201030577,87400.46024899922,190.5382386934507,0.2184822945615459,28.78205075,29.88459008756356,1.1025393366474603,3.8306489908901566,0.287820508,0.2988459008756356,0.011025393366474623,3.8306489908901633,0.9670316642361341,0.6718799610811169,-0.295151703,-30.52141042,4.272579472,1.5674070655248222,-2.705172407,-63.31473585,0.5373145789734267,1.0747871380616765,0.5374725590882498,100.02940179198653,1.0218141456973544,1.5603452505561184,0.538531105,52.70343018115435,1,3600,1070
seed_1297_intensity_0p25x,1297,42,0.25,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523167.3975569634, 5696536.867133327]]",0,0.9357528759397921,0.8250933395005837,-0.110659536,-11.82572229,0.13976034472876997,0.13894590860742448,-0.000814436,-0.582737631,95,82,-13,-13.68421053,87209.92201030577,86944.82533037073,-265.0966799,-0.303975366,2.236988845995023,0.26958463788016185,-1.967404208,-87.94877148,0.022369888,0.002695846,-0.019674042,-87.94877148,0.031533988577795075,0.01734886,-0.014185129,-44.98361761,1.0509548056649973,0.058305673061546624,-0.992649133,-94.45212365,0.006279638,0.002146134,-0.004133504,-65.82391735,0.006279638,0.002146134,-0.004133504,-65.82391735,9,269,210
