step_index,mode_before,mode_after,x_m,y_m,sar_row,sar_col,step_distance_m,total_distance_m
1643,NORMAL,NORMAL,523220.920497467,5696844.290406497,23,42,28.284271247461902,39777.366491614965
1644,NORMAL,NORMAL,523200.920497467,5696864.290406497,24,41,28.284271247461902,39805.650762862424
1645,NORMAL,NORMAL,523180.920497467,5696864.290406497,24,40,20.0,39825.650762862424
1646,NORMAL,NORMAL,523200.920497467,5696884.290406497,25,41,28.284271247461902,39853.93503410988
1647,NORMAL,NORMAL,523200.920497467,5696904.290406497,26,41,20.0,39873.93503410988
1648,NORMAL,NORMAL,523200.920497467,5696884.290406497,25,41,20.0,39893.93503410988
1649,NORMAL,NORMAL,523180.920497467,5696904.290406497,26,40,28.284271247461902,39922.21930535734
1650,NORMAL,NORMAL,523160.920497467,5696924.290406497,27,39,28.284271247461902,39950.5035766048
1651,NORMAL,NORMAL,523180.920497467,5696904.290406497,26,40,28.284271247461902,39978.78784785226
1652,NORMAL,NORMAL,523160.920497467,5696924.290406497,27,39,28.284271247461902,40007.07211909972
1653,NORMAL,NORMAL,523180.920497467,5696944.290406497,28,40,28.284271247461902,40035.35639034718
1654,NORMAL,NORMAL,523180.920497467,5696964.290406497,29,40,20.0,40055.35639034718
1655,NORMAL,NORMAL,523180.920497467,5696984.290406497,30,40,20.0,40075.35639034718
1656,NORMAL,NORMAL,523160.920497467,5697004.290406496,31,39,28.284271246803357,40103.640661593985
1657,NORMAL,NORMAL,523180.920497467,5696984.290406497,30,40,28.284271246803357,40131.92493284079
1658,NORMAL,NORMAL,523180.920497467,5697004.290406496,31,40,19.999999999068677,40151.92493283986
1659,NORMAL,NORMAL,523200.920497467,5696984.290406497,30,41,28.284271246803357,40180.20920408666
1660,NORMAL,NORMAL,523220.920497467,5696984.290406497,30,42,20.0,40200.20920408666
1661,NORMAL,NORMAL,523240.920497467,5696964.290406497,29,43,28.284271247461902,40228.49347533412
1662,NORMAL,NORMAL,523260.920497467,5696944.290406497,28,44,28.284271247461902,40256.77774658158
1663,NORMAL,NORMAL,523280.920497467,5696964.290406497,29,45,28.284271247461902,40285.06201782904
1664,NORMAL,NORMAL,523300.920497467,5696984.290406497,30,46,28.284271247461902,40313.3462890765
1665,NORMAL,NORMAL,523320.920497467,5696964.290406497,29,47,28.284271247461902,40341.63056032396
1666,NORMAL,NORMAL,523340.920497467,5696944.290406497,28,48,28.284271247461902,40369.91483157142
1667,NORMAL,NORMAL,523320.920497467,5696924.290406497,27,47,28.284271247461902,40398.19910281888
1668,NORMAL,NORMAL,523320.920497467,5696904.290406497,26,47,20.0,40418.19910281888
1669,NORMAL,NORMAL,523340.920497467,5696924.290406497,27,48,28.284271247461902,40446.48337406634
1670,NORMAL,NORMAL,523340.920497467,5696904.290406497,26,48,20.0,40466.48337406634
1671,NORMAL,NORMAL,523320.920497467,5696884.290406497,25,47,28.284271247461902,40494.7676453138
1672,NORMAL,NORMAL,523340.920497467,5696904.290406497,26,48,28.284271247461902,40523.05191656126
1673,NORMAL,NORMAL,523360.920497467,5696904.290406497,26,49,20.0,40543.05191656126
1674,NORMAL,NORMAL,523380.920497467,5696904.290406497,26,50,20.0,40563.05191656126
1675,NORMAL,NORMAL,523360.920497467,5696904.290406497,26,49,20.0,40583.05191656126
1676,NORMAL,NORMAL,523340.920497467,5696924.290406497,27,48,28.284271247461902,40611.336187808716
1677,NORMAL,NORMAL,523320.920497467,5696924.290406497,27,47,20.0,40631.336187808716
1678,NORMAL,NORMAL,523320.920497467,5696904.290406497,26,47,20.0,40651.336187808716
1679,NORMAL,NORMAL,523300.920497467,5696924.290406497,27,46,28.284271247461902,40679.620459056176
1680,NORMAL,NORMAL,523300.920497467,5696904.290406497,26,46,20.0,40699.620459056176
1681,NORMAL,NORMAL,523320.920497467,5696904.290406497,26,47,20.0,40719.620459056176
1682,NORMAL,NORMAL,523340.920497467,5696924.290406497,27,48,28.284271247461902,40747.904730303635
1683,NORMAL,NORMAL,523360.920497467,5696944.290406497,28,49,28.284271247461902,40776.189001551094
1684,NORMAL,NORMAL,523380.920497467,5696924.290406497,27,50,28.284271247461902,40804.473272798554
1685,NORMAL,NORMAL,523380.920497467,5696944.290406497,28,50,20.0,40824.473272798554
1686,NORMAL,NORMAL,523400.920497467,5696944.290406497,28,51,20.0,40844.473272798554
1687,NORMAL,NORMAL,523380.920497467,5696944.290406497,28,50,20.0,40864.473272798554
1688,NORMAL,NORMAL,523380.920497467,5696924.290406497,27,50,20.0,40884.473272798554
1689,NORMAL,NORMAL,523360.920497467,5696924.290406497,27,49,20.0,40904.473272798554
1690,NORMAL,NORMAL,523340.920497467,5696944.290406497,28,48,28.284271247461902,40932.75754404601
1691,NORMAL,NORMAL,523360.920497467,5696964.290406497,29,49,28.284271247461902,40961.04181529347
1692,NORMAL,NORMAL,523340.920497467,5696944.290406497,28,48,28.284271247461902,40989.32608654093
1693,NORMAL,NORMAL,523320.920497467,5696964.290406497,29,47,28.284271247461902,41017.61035778839
1694,NORMAL,NORMAL,523320.920497467,5696984.290406497,30,47,20.0,41037.61035778839
1695,NORMAL,NORMAL,523320.920497467,5697004.290406496,31,47,19.999999999068677,41057.61035778746
1696,NORMAL,NORMAL,523320.920497467,5697024.290406496,32,47,20.0,41077.61035778746
1697,NORMAL,NORMAL,523340.920497467,5697044.290406496,33,48,28.284271247461902,41105.89462903492
1698,NORMAL,NORMAL,523320.920497467,5697044.290406496,33,47,20.0,41125.89462903492
1699,NORMAL,NORMAL,523300.920497467,5697064.290406496,34,46,28.284271247461902,41154.17890028238
1700,NORMAL,NORMAL,523300.920497467,5697084.290406496,35,46,20.0,41174.17890028238
1701,NORMAL,NORMAL,523280.920497467,5697104.290406496,36,45,28.284271247461902,41202.46317152984
1702,NORMAL,NORMAL,523260.920497467,5697084.290406496,35,44,28.284271247461902,41230.7474427773
1703,NORMAL,NORMAL,523260.920497467,5697064.290406496,34,44,20.0,41250.7474427773
1704,NORMAL,NORMAL,523240.920497467,5697044.290406496,33,43,28.284271247461902,41279.03171402476
1705,NORMAL,NORMAL,523260.920497467,5697024.290406496,32,44,28.284271247461902,41307.31598527222
1706,NORMAL,NORMAL,523260.920497467,5697044.290406496,33,44,20.0,41327.31598527222
1707,NORMAL,NORMAL,523280.920497467,5697064.290406496,34,45,28.284271247461902,41355.600256519676
1708,NORMAL,NORMAL,523260.920497467,5697084.290406496,35,44,28.284271247461902,41383.884527767135
1709,NORMAL,NORMAL,523240.920497467,5697064.290406496,34,43,28.284271247461902,41412.168799014595
1710,NORMAL,NORMAL,523220.920497467,5697044.290406496,33,42,28.284271247461902,41440.453070262054
1711,NORMAL,NORMAL,523200.920497467,5697044.290406496,33,41,20.0,41460.453070262054
1712,NORMAL,NORMAL,523220.920497467,5697044.290406496,33,42,20.0,41480.453070262054
1713,NORMAL,NORMAL,523200.920497467,5697024.290406496,32,41,28.284271247461902,41508.73734150951
1714,NORMAL,NORMAL,523180.920497467,5697044.290406496,33,40,28.284271247461902,41537.02161275697
1715,NORMAL,NORMAL,523200.920497467,5697044.290406496,33,41,20.0,41557.02161275697
1716,NORMAL,NORMAL,523180.920497467,5697024.290406496,32,40,28.284271247461902,41585.30588400443
1717,NORMAL,NORMAL,523160.920497467,5697004.290406496,31,39,28.284271247461902,41613.59015525189
1718,NORMAL,NORMAL,523140.920497467,5697004.290406496,31,38,20.0,41633.59015525189
1719,NORMAL,NORMAL,523120.920497467,5697024.290406496,32,37,28.284271247461902,41661.87442649935
1720,NORMAL,NORMAL,523120.920497467,5697044.290406496,33,37,20.0,41681.87442649935
1721,NORMAL,NORMAL,523100.920497467,5697044.290406496,33,36,20.0,41701.87442649935
1722,NORMAL,NORMAL,523120.920497467,5697024.290406496,32,37,28.284271247461902,41730.15869774681
1723,NORMAL,NORMAL,523140.920497467,5697044.290406496,33,38,28.284271247461902,41758.44296899427
1724,NORMAL,NORMAL,523120.920497467,5697044.290406496,33,37,20.0,41778.44296899427
1725,NORMAL,NORMAL,523140.920497467,5697024.290406496,32,38,28.284271247461902,41806.72724024173
1726,NORMAL,NORMAL,523120.920497467,5697024.290406496,32,37,20.0,41826.72724024173
1727,NORMAL,NORMAL,523100.920497467,5697004.290406496,31,36,28.284271247461902,41855.01151148919
1728,NORMAL,NORMAL,523120.920497467,5696984.290406497,30,37,28.284271246803357,41883.29578273599
1729,NORMAL,NORMAL,523140.920497467,5696984.290406497,30,38,20.0,41903.29578273599
1730,NORMAL,NORMAL,523160.920497467,5697004.290406496,31,39,28.284271246803357,41931.5800539828
1731,NORMAL,NORMAL,523140.920497467,5697024.290406496,32,38,28.284271247461902,41959.86432523026
1732,NORMAL,NORMAL,523140.920497467,5697044.290406496,33,38,20.0,41979.86432523026
1733,NORMAL,NORMAL,523160.920497467,5697044.290406496,33,39,20.0,41999.86432523026
1734,NORMAL,NORMAL,523140.920497467,5697024.290406496,32,38,28.284271247461902,42028.14859647772
1735,NORMAL,NORMAL,523120.920497467,5697024.290406496,32,37,20.0,42048.14859647772
1736,NORMAL,NORMAL,523140.920497467,5697044.290406496,33,38,28.284271247461902,42076.432867725176
1737,NORMAL,NORMAL,523120.920497467,5697024.290406496,32,37,28.284271247461902,42104.717138972635
1738,NORMAL,NORMAL,523140.920497467,5697044.290406496,33,38,28.284271247461902,42133.001410220095
1739,NORMAL,NORMAL,523120.920497467,5697064.290406496,34,37,28.284271247461902,42161.285681467554
1740,NORMAL,NORMAL,523140.920497467,5697044.290406496,33,38,28.284271247461902,42189.569952715014
1741,NORMAL,NORMAL,523140.920497467,5697064.290406496,34,38,20.0,42209.569952715014
1742,NORMAL,NORMAL,523140.920497467,5697084.290406496,35,38,20.0,42229.569952715014
1743,NORMAL,NORMAL,523120.920497467,5697104.290406496,36,37,28.284271247461902,42257.85422396247
1744,NORMAL,NORMAL,523100.920497467,5697084.290406496,35,36,28.284271247461902,42286.13849520993
1745,NORMAL,NORMAL,523080.920497467,5697064.290406496,34,35,28.284271247461902,42314.42276645739
1746,NORMAL,NORMAL,523060.920497467,5697084.290406496,35,34,28.284271247461902,42342.70703770485
1747,NORMAL,NORMAL,523080.920497467,5697104.290406496,36,35,28.284271247461902,42370.99130895231
1748,NORMAL,NORMAL,523060.920497467,5697084.290406496,35,34,28.284271247461902,42399.27558019977
1749,NORMAL,NORMAL,523040.920497467,5697104.290406496,36,33,28.284271247461902,42427.55985144723
1750,NORMAL,NORMAL,523040.920497467,5697084.290406496,35,33,20.0,42447.55985144723
1751,NORMAL,NORMAL,523020.920497467,5697104.290406496,36,32,28.284271247461902,42475.84412269469
1752,NORMAL,NORMAL,523040.920497467,5697104.290406496,36,33,20.0,42495.84412269469
1753,NORMAL,NORMAL,523020.920497467,5697084.290406496,35,32,28.284271247461902,42524.12839394215
1754,NORMAL,NORMAL,523000.920497467,5697104.290406496,36,31,28.284271247461902,42552.41266518961
1755,NORMAL,NORMAL,523020.920497467,5697124.290406496,37,32,28.284271247461902,42580.69693643707
1756,NORMAL,NORMAL,523040.920497467,5697144.290406496,38,33,28.284271247461902,42608.98120768453
1757,NORMAL,NORMAL,523020.920497467,5697164.290406496,39,32,28.284271247461902,42637.265478931986
1758,NORMAL,NORMAL,523000.920497467,5697184.290406496,40,31,28.284271247461902,42665.549750179445
1759,NORMAL,NORMAL,523020.920497467,5697204.290406496,41,32,28.284271247461902,42693.834021426905
1760,NORMAL,NORMAL,523040.920497467,5697224.290406496,42,33,28.284271247461902,42722.118292674364
1761,NORMAL,NORMAL,523060.920497467,5697244.290406496,43,34,28.284271247461902,42750.40256392182
1762,NORMAL,NORMAL,523080.920497467,5697264.290406496,44,35,28.284271247461902,42778.68683516928
1763,NORMAL,NORMAL,523100.920497467,5697284.290406496,45,36,28.284271247461902,42806.97110641674
1764,NORMAL,NORMAL,523120.920497467,5697284.290406496,45,37,20.0,42826.97110641674
1765,NORMAL,NORMAL,523140.920497467,5697284.290406496,45,38,20.0,42846.97110641674
1766,NORMAL,NORMAL,523160.920497467,5697264.290406496,44,39,28.284271247461902,42875.2553776642
1767,NORMAL,NORMAL,523160.920497467,5697244.290406496,43,39,20.0,42895.2553776642
1768,NORMAL,NORMAL,523140.920497467,5697224.290406496,42,38,28.284271247461902,42923.53964891166
1769,NORMAL,NORMAL,523120.920497467,5697244.290406496,43,37,28.284271247461902,42951.82392015912
1770,NORMAL,NORMAL,523100.920497467,5697224.290406496,42,36,28.284271247461902,42980.10819140658
1771,NORMAL,NORMAL,523080.920497467,5697204.290406496,41,35,28.284271247461902,43008.39246265404
1772,NORMAL,NORMAL,523060.920497467,5697184.290406496,40,34,28.284271247461902,43036.6767339015
1773,NORMAL,NORMAL,523060.920497467,5697204.290406496,41,34,20.0,43056.6767339015
1774,NORMAL,NORMAL,523040.920497467,5697184.290406496,40,33,28.284271247461902,43084.96100514896
1775,NORMAL,NORMAL,523040.920497467,5697164.290406496,39,33,20.0,43104.96100514896
1776,NORMAL,NORMAL,523040.920497467,5697144.290406496,38,33,20.0,43124.96100514896
1777,NORMAL,NORMAL,523020.920497467,5697144.290406496,38,32,20.0,43144.96100514896
1778,NORMAL,NORMAL,523000.920497467,5697164.290406496,39,31,28.284271247461902,43173.24527639642
1779,NORMAL,NORMAL,522980.9204974669,5697184.290406496,40,30,28.28427124750306,43201.52954764392
1780,NORMAL,NORMAL,522960.9204974669,5697204.290406496,41,29,28.284271247461902,43229.81381889138
1781,NORMAL,NORMAL,522940.9204974669,5697224.290406496,42,28,28.284271247461902,43258.09809013884
1782,NORMAL,NORMAL,522940.9204974669,5697244.290406496,43,28,20.0,43278.09809013884
1783,NORMAL,NORMAL,522960.9204974669,5697264.290406496,44,29,28.284271247461902,43306.3823613863
1784,NORMAL,NORMAL,522980.9204974669,5697284.290406496,45,30,28.284271247461902,43334.66663263376
1785,NORMAL,NORMAL,523000.920497467,5697304.290406496,46,31,28.28427124750306,43362.95090388126
1786,NORMAL,NORMAL,523020.920497467,5697304.290406496,46,32,20.0,43382.95090388126
1787,NORMAL,NORMAL,523040.920497467,5697304.290406496,46,33,20.0,43402.95090388126
1788,NORMAL,NORMAL,523060.920497467,5697304.290406496,46,34,20.0,43422.95090388126
1789,NORMAL,NORMAL,523040.920497467,5697284.290406496,45,33,28.284271247461902,43451.23517512872
1790,NORMAL,NORMAL,523020.920497467,5697264.290406496,44,32,28.284271247461902,43479.51944637618
1791,NORMAL,NORMAL,523000.920497467,5697244.290406496,43,31,28.284271247461902,43507.80371762364
1792,NORMAL,NORMAL,522980.9204974669,5697224.290406496,42,30,28.28427124750306,43536.08798887114
1793,NORMAL,NORMAL,522980.9204974669,5697204.290406496,41,30,20.0,43556.08798887114
1794,NORMAL,NORMAL,522960.9204974669,5697184.290406496,40,29,28.284271247461902,43584.3722601186
1795,NORMAL,NORMAL,522940.9204974669,5697204.290406496,41,28,28.284271247461902,43612.65653136606
1796,NORMAL,NORMAL,522920.9204974669,5697184.290406496,40,27,28.284271247461902,43640.94080261352
1797,NORMAL,NORMAL,522900.9204974669,5697204.290406496,41,26,28.284271247461902,43669.22507386098
1798,NORMAL,NORMAL,522880.9204974669,5697224.290406496,42,25,28.284271247461902,43697.50934510844
1799,NORMAL,NORMAL,522860.9204974669,5697224.290406496,42,24,20.0,43717.50934510844
1800,NORMAL,NORMAL,522840.9204974669,5697204.290406496,41,23,28.284271247461902,43745.7936163559
1801,NORMAL,NORMAL,522820.9204974669,5697184.290406496,40,22,28.284271247461902,43774.07788760336
1802,NORMAL,NORMAL,522800.9204974669,5697164.290406496,39,21,28.284271247461902,43802.36215885082
1803,NORMAL,NORMAL,522820.9204974669,5697164.290406496,39,22,20.0,43822.36215885082
1804,NORMAL,NORMAL,522840.9204974669,5697184.290406496,40,23,28.284271247461902,43850.64643009828
1805,NORMAL,NORMAL,522860.9204974669,5697164.290406496,39,24,28.284271247461902,43878.93070134574
1806,NORMAL,NORMAL,522880.9204974669,5697164.290406496,39,25,20.0,43898.93070134574
1807,NORMAL,NORMAL,522880.9204974669,5697184.290406496,40,25,20.0,43918.93070134574
1808,NORMAL,NORMAL,522880.9204974669,5697204.290406496,41,25,20.0,43938.93070134574
1809,NORMAL,NORMAL,522880.9204974669,5697224.290406496,42,25,20.0,43958.93070134574
1810,NORMAL,NORMAL,522880.9204974669,5697204.290406496,41,25,20.0,43978.93070134574
1811,NORMAL,NORMAL,522860.9204974669,5697184.290406496,40,24,28.284271247461902,44007.214972593196
1812,NORMAL,NORMAL,522880.9204974669,5697204.290406496,41,25,28.284271247461902,44035.499243840655
1813,NORMAL,NORMAL,522900.9204974669,5697184.290406496,40,26,28.284271247461902,44063.783515088115
1814,NORMAL,NORMAL,522880.9204974669,5697204.290406496,41,25,28.284271247461902,44092.067786335574
1815,NORMAL,NORMAL,522900.9204974669,5697224.290406496,42,26,28.284271247461902,44120.35205758303
1816,NORMAL,NORMAL,522880.9204974669,5697204.290406496,41,25,28.284271247461902,44148.63632883049
1817,NORMAL,NORMAL,522860.9204974669,5697184.290406496,40,24,28.284271247461902,44176.92060007795
1818,NORMAL,NORMAL,522840.9204974669,5697164.290406496,39,23,28.284271247461902,44205.20487132541
1819,NORMAL,NORMAL,522840.9204974669,5697144.290406496,38,23,20.0,44225.20487132541
1820,NORMAL,NORMAL,522820.9204974669,5697124.290406496,37,22,28.284271247461902,44253.48914257287
1821,NORMAL,NORMAL,522800.9204974669,5697104.290406496,36,21,28.284271247461902,44281.77341382033
1822,NORMAL,NORMAL,522780.9204974669,5697084.290406496,35,20,28.284271247461902,44310.05768506779
1823,NORMAL,NORMAL,522800.9204974669,5697084.290406496,35,21,20.0,44330.05768506779
1824,NORMAL,NORMAL,522820.9204974669,5697084.290406496,35,22,20.0,44350.05768506779
1825,NORMAL,NORMAL,522820.9204974669,5697104.290406496,36,22,20.0,44370.05768506779
1826,NORMAL,NORMAL,522840.9204974669,5697104.290406496,36,23,20.0,44390.05768506779
1827,NORMAL,NORMAL,522860.9204974669,5697124.290406496,37,24,28.284271247461902,44418.34195631525
1828,NORMAL,NORMAL,522860.9204974669,5697144.290406496,38,24,20.0,44438.34195631525
1829,NORMAL,NORMAL,522880.9204974669,5697164.290406496,39,25,28.284271247461902,44466.62622756271
1830,NORMAL,NORMAL,522880.9204974669,5697144.290406496,38,25,20.0,44486.62622756271
1831,NORMAL,NORMAL,522900.9204974669,5697124.290406496,37,26,28.284271247461902,44514.91049881017
1832,NORMAL,NORMAL,522900.9204974669,5697144.290406496,38,26,20.0,44534.91049881017
1833,NORMAL,NORMAL,522900.9204974669,5697124.290406496,37,26,20.0,44554.91049881017
1834,NORMAL,NORMAL,522880.9204974669,5697104.290406496,36,25,28.284271247461902,44583.19477005763
1835,NORMAL,NORMAL,522860.9204974669,5697124.290406496,37,24,28.284271247461902,44611.47904130509
1836,NORMAL,NORMAL,522860.9204974669,5697144.290406496,38,24,20.0,44631.47904130509
1837,NORMAL,NORMAL,522880.9204974669,5697164.290406496,39,25,28.284271247461902,44659.763312552546
1838,NORMAL,NORMAL,522900.9204974669,5697184.290406496,40,26,28.284271247461902,44688.047583800006
1839,NORMAL,NORMAL,522880.9204974669,5697164.290406496,39,25,28.284271247461902,44716.331855047465
1840,NORMAL,NORMAL,522880.9204974669,5697184.290406496,40,25,20.0,44736.331855047465
1841,NORMAL,NORMAL,522880.9204974669,5697204.290406496,41,25,20.0,44756.331855047465
1842,NORMAL,NORMAL,522860.9204974669,5697224.290406496,42,24,28.284271247461902,44784.616126294924
1843,NORMAL,NORMAL,522860.9204974669,5697244.290406496,43,24,20.0,44804.616126294924
1844,NORMAL,NORMAL,522860.9204974669,5697264.290406496,44,24,20.0,44824.616126294924
1845,NORMAL,NORMAL,522840.9204974669,5697284.290406496,45,23,28.284271247461902,44852.900397542384
1846,NORMAL,NORMAL,522820.9204974669,5697284.290406496,45,22,20.0,44872.900397542384
1847,NORMAL,NORMAL,522800.9204974669,5697264.290406496,44,21,28.284271247461902,44901.18466878984
1848,NORMAL,NORMAL,522780.9204974669,5697264.290406496,44,20,20.0,44921.18466878984
1849,NORMAL,NORMAL,522780.9204974669,5697244.290406496,43,20,20.0,44941.18466878984
1850,NORMAL,NORMAL,522760.9204974669,5697224.290406496,42,19,28.284271247461902,44969.4689400373
1851,NORMAL,NORMAL,522740.9204974669,5697204.290406496,41,18,28.284271247461902,44997.75321128476
1852,NORMAL,NORMAL,522720.9204974669,5697224.290406496,42,17,28.284271247461902,45026.03748253222
1853,NORMAL,NORMAL,522740.9204974669,5697224.290406496,42,18,20.0,45046.03748253222
1854,NORMAL,NORMAL,522760.9204974669,5697224.290406496,42,19,20.0,45066.03748253222
1855,NORMAL,NORMAL,522740.9204974669,5697244.290406496,43,18,28.284271247461902,45094.32175377968
1856,NORMAL,NORMAL,522760.9204974669,5697244.290406496,43,19,20.0,45114.32175377968
1857,NORMAL,NORMAL,522740.9204974669,5697264.290406496,44,18,28.284271247461902,45142.60602502714
1858,NORMAL,NORMAL,522720.9204974669,5697284.290406496,45,17,28.284271247461902,45170.8902962746
1859,NORMAL,NORMAL,522700.9204974669,5697264.290406496,44,16,28.284271247461902,45199.17456752206
1860,NORMAL,NORMAL,522700.9204974669,5697284.290406496,45,16,20.0,45219.17456752206
1861,NORMAL,NORMAL,522680.9204974669,5697304.290406496,46,15,28.284271247461902,45247.45883876952
1862,NORMAL,NORMAL,522660.9204974669,5697304.290406496,46,14,20.0,45267.45883876952
1863,NORMAL,NORMAL,522660.9204974669,5697284.290406496,45,14,20.0,45287.45883876952
1864,NORMAL,NORMAL,522660.9204974669,5697304.290406496,46,14,20.0,45307.45883876952
1865,NORMAL,NORMAL,522640.9204974669,5697324.290406496,47,13,28.284271247461902,45335.74311001698
1866,NORMAL,NORMAL,522620.9204974669,5697304.290406496,46,12,28.284271247461902,45364.02738126444
1867,NORMAL,NORMAL,522620.9204974669,5697284.290406496,45,12,20.0,45384.02738126444
1868,NORMAL,NORMAL,522600.9204974669,5697264.290406496,44,11,28.284271247461902,45412.3116525119
1869,NORMAL,NORMAL,522620.9204974669,5697244.290406496,43,12,28.284271247461902,45440.595923759356
1870,NORMAL,NORMAL,522600.9204974669,5697224.290406496,42,11,28.284271247461902,45468.880195006815
1871,NORMAL,NORMAL,522580.9204974669,5697244.290406496,43,10,28.284271247461902,45497.164466254275
1872,NORMAL,NORMAL,522600.9204974669,5697244.290406496,43,11,20.0,45517.164466254275
1873,NORMAL,NORMAL,522620.9204974669,5697264.290406496,44,12,28.284271247461902,45545.448737501734
1874,NORMAL,NORMAL,522600.9204974669,5697284.290406496,45,11,28.284271247461902,45573.733008749194
1875,NORMAL,NORMAL,522620.9204974669,5697284.290406496,45,12,20.0,45593.733008749194
1876,NORMAL,NORMAL,522640.9204974669,5697284.290406496,45,13,20.0,45613.733008749194
1877,NORMAL,NORMAL,522620.9204974669,5697264.290406496,44,12,28.284271247461902,45642.01727999665
1878,NORMAL,NORMAL,522600.9204974669,5697244.290406496,43,11,28.284271247461902,45670.30155124411
1879,NORMAL,NORMAL,522620.9204974669,5697244.290406496,43,12,20.0,45690.30155124411
1880,NORMAL,NORMAL,522600.9204974669,5697224.290406496,42,11,28.284271247461902,45718.58582249157
1881,NORMAL,NORMAL,522580.9204974669,5697204.290406496,41,10,28.284271247461902,45746.87009373903
1882,NORMAL,NORMAL,522580.9204974669,5697184.290406496,40,10,20.0,45766.87009373903
1883,NORMAL,NORMAL,522600.9204974669,5697204.290406496,41,11,28.284271247461902,45795.15436498649
1884,NORMAL,NORMAL,522580.9204974669,5697204.290406496,41,10,20.0,45815.15436498649
1885,NORMAL,NORMAL,522560.9204974669,5697224.290406496,42,9,28.284271247461902,45843.43863623395
1886,NORMAL,NORMAL,522540.9204974669,5697224.290406496,42,8,20.0,45863.43863623395
1887,NORMAL,NORMAL,522540.9204974669,5697204.290406496,41,8,20.0,45883.43863623395
1888,NORMAL,NORMAL,522560.9204974669,5697184.290406496,40,9,28.284271247461902,45911.72290748141
1889,NORMAL,NORMAL,522540.9204974669,5697164.290406496,39,8,28.284271247461902,45940.00717872887
1890,NORMAL,NORMAL,522540.9204974669,5697184.290406496,40,8,20.0,45960.00717872887
1891,NORMAL,NORMAL,522540.9204974669,5697164.290406496,39,8,20.0,45980.00717872887
1892,NORMAL,NORMAL,522520.9204974669,5697164.290406496,39,7,20.0,46000.00717872887
1893,NORMAL,NORMAL,522540.9204974669,5697184.290406496,40,8,28.284271247461902,46028.29144997633
1894,NORMAL,NORMAL,522560.9204974669,5697184.290406496,40,9,20.0,46048.29144997633
1895,NORMAL,NORMAL,522540.9204974669,5697184.290406496,40,8,20.0,46068.29144997633
1896,NORMAL,NORMAL,522560.9204974669,5697184.290406496,40,9,20.0,46088.29144997633
1897,NORMAL,NORMAL,522560.9204974669,5697204.290406496,41,9,20.0,46108.29144997633
1898,NORMAL,NORMAL,522580.9204974669,5697184.290406496,40,10,28.284271247461902,46136.57572122379
1899,NORMAL,NORMAL,522560.9204974669,5697204.290406496,41,9,28.284271247461902,46164.85999247125
1900,NORMAL,NORMAL,522560.9204974669,5697224.290406496,42,9,20.0,46184.85999247125
1901,NORMAL,NORMAL,522580.9204974669,5697224.290406496,42,10,20.0,46204.85999247125
1902,NORMAL,NORMAL,522560.9204974669,5697224.290406496,42,9,20.0,46224.85999247125
1903,NORMAL,NORMAL,522560.9204974669,5697204.290406496,41,9,20.0,46244.85999247125
1904,NORMAL,NORMAL,522560.9204974669,5697184.290406496,40,9,20.0,46264.85999247125
1905,NORMAL,NORMAL,522580.9204974669,5697204.290406496,41,10,28.284271247461902,46293.14426371871
1906,NORMAL,NORMAL,522600.9204974669,5697204.290406496,41,11,20.0,46313.14426371871
1907,NORMAL,NORMAL,522620.9204974669,5697184.290406496,40,12,28.284271247461902,46341.428534966166
1908,NORMAL,NORMAL,522600.9204974669,5697184.290406496,40,11,20.0,46361.428534966166
1909,NORMAL,NORMAL,522620.9204974669,5697184.290406496,40,12,20.0,46381.428534966166
1910,NORMAL,NORMAL,522640.9204974669,5697184.290406496,40,13,20.0,46401.428534966166
1911,NORMAL,NORMAL,522620.9204974669,5697204.290406496,41,12,28.284271247461902,46429.712806213625
1912,NORMAL,NORMAL,522640.9204974669,5697184.290406496,40,13,28.284271247461902,46457.997077461085
1913,NORMAL,NORMAL,522620.9204974669,5697204.290406496,41,12,28.284271247461902,46486.281348708544
1914,NORMAL,NORMAL,522600.9204974669,5697204.290406496,41,11,20.0,46506.281348708544
1915,NORMAL,NORMAL,522620.9204974669,5697224.290406496,42,12,28.284271247461902,46534.565619956
1916,NORMAL,NORMAL,522620.9204974669,5697204.290406496,41,12,20.0,46554.565619956
1917,NORMAL,NORMAL,522620.9204974669,5697184.290406496,40,12,20.0,46574.565619956
1918,NORMAL,NORMAL,522600.9204974669,5697184.290406496,40,11,20.0,46594.565619956
1919,NORMAL,NORMAL,522620.9204974669,5697184.290406496,40,12,20.0,46614.565619956
1920,NORMAL,NORMAL,522600.9204974669,5697204.290406496,41,11,28.284271247461902,46642.84989120346
1921,NORMAL,NORMAL,522580.9204974669,5697204.290406496,41,10,20.0,46662.84989120346
1922,NORMAL,NORMAL,522600.9204974669,5697224.290406496,42,11,28.284271247461902,46691.13416245092
1923,NORMAL,NORMAL,522580.9204974669,5697224.290406496,42,10,20.0,46711.13416245092
1924,NORMAL,NORMAL,522580.9204974669,5697204.290406496,41,10,20.0,46731.13416245092
1925,NORMAL,NORMAL,522560.9204974669,5697184.290406496,40,9,28.284271247461902,46759.41843369838
1926,NORMAL,NORMAL,522580.9204974669,5697204.290406496,41,10,28.284271247461902,46787.70270494584
1927,NORMAL,NORMAL,522580.9204974669,5697184.290406496,40,10,20.0,46807.70270494584
