controller_call_index,executed_step_index,mode_before,mode_after,moved,x_m,y_m,event_type,episode_index,entry_multiplier_initial,entry_threshold_current,exit_threshold_current,base_hazard_reference,trigger_measurement,radiation_quantity,radiation_unit,transition_reason,normal_route_interrupted,normal_route_replanned,mission_complete,completion_reason
383,383,NORMAL,NORMAL,True,523060.920497467,5696864.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.37759865615619004,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
384,384,NORMAL,NORMAL,True,523040.920497467,5696844.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.19500813440379722,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
385,385,NORMAL,NORMAL,True,523020.920497467,5696824.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.09007154787010471,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
386,386,NORMAL,NORMAL,True,523000.920497467,5696804.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.049988319488046565,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
387,387,NORMAL,NORMAL,True,523000.920497467,5696784.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.05045975879932485,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
388,388,NORMAL,NORMAL,True,523000.920497467,5696764.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.048062582297573826,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
389,389,NORMAL,NORMAL,True,523000.920497467,5696744.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.04284751438529061,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
390,390,NORMAL,NORMAL,True,522980.9204974669,5696724.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.021436441535136568,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
391,391,NORMAL,NORMAL,True,522960.9204974669,5696704.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.011502377317196421,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
392,392,NORMAL,NORMAL,True,522940.9204974669,5696684.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.006521285127503372,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
393,393,NORMAL,NORMAL,True,522920.9204974669,5696664.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.003854008862547739,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
394,394,NORMAL,NORMAL,True,522900.9204974669,5696644.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0023510108945929524,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
395,395,NORMAL,NORMAL,True,522880.9204974669,5696644.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.001753685561189443,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
396,396,NORMAL,NORMAL,True,522860.9204974669,5696664.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0015209196048200245,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
397,397,NORMAL,NORMAL,True,522880.9204974669,5696684.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.002381854841635166,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
398,398,NORMAL,NORMAL,True,522900.9204974669,5696704.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.003791273857375088,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
399,399,NORMAL,NORMAL,True,522920.9204974669,5696724.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0061436016025094116,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
400,400,NORMAL,NORMAL,True,522900.9204974669,5696744.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.004633461593681172,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
401,401,NORMAL,NORMAL,True,522900.9204974669,5696764.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.004904919302584871,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
402,402,NORMAL,NORMAL,True,522900.9204974669,5696784.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.005034851665248991,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
403,403,NORMAL,NORMAL,True,522880.9204974669,5696804.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0034562563251312726,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
404,404,NORMAL,NORMAL,True,522860.9204974669,5696824.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0023547310444553236,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
405,405,NORMAL,NORMAL,True,522880.9204974669,5696844.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.00315322772508078,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
406,406,NORMAL,NORMAL,True,522900.9204974669,5696844.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.004517786573638003,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
407,407,NORMAL,NORMAL,True,522920.9204974669,5696824.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.007105541163319662,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
408,408,NORMAL,NORMAL,True,522940.9204974669,5696804.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.01122263144004877,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
409,409,NORMAL,NORMAL,True,522960.9204974669,5696824.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.016637373478411075,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
410,410,NORMAL,NORMAL,True,522960.9204974669,5696844.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.015037272521818966,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
411,411,NORMAL,NORMAL,True,522940.9204974669,5696864.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.008656764724314083,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
412,412,NORMAL,NORMAL,True,522920.9204974669,5696884.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.005140774245227383,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
413,413,NORMAL,NORMAL,True,522940.9204974669,5696904.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.006112102183339831,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
414,414,NORMAL,NORMAL,True,522960.9204974669,5696904.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.008655176026735396,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
415,415,NORMAL,NORMAL,True,522980.9204974669,5696884.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.016060647655372993,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
416,416,NORMAL,NORMAL,True,523000.920497467,5696864.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.03264901856326297,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
417,417,NORMAL,NORMAL,True,523020.920497467,5696884.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.03894159358538599,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
418,418,NORMAL,NORMAL,True,523040.920497467,5696904.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.036653834463780746,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
419,419,NORMAL,NORMAL,True,523060.920497467,5696924.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.028851724749713703,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
420,420,NORMAL,NORMAL,True,523080.920497467,5696944.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.02117077473095296,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
421,421,NORMAL,NORMAL,True,523100.920497467,5696964.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.015113618478675095,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
422,422,NORMAL,NORMAL,True,523120.920497467,5696984.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.010628313616709103,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
423,423,NORMAL,NORMAL,True,523120.920497467,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.007184573772184184,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
424,424,NORMAL,NORMAL,True,523120.920497467,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.004953103825495834,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
425,425,NORMAL,NORMAL,True,523100.920497467,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0033131783523281484,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
426,426,NORMAL,NORMAL,True,523100.920497467,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
427,427,NORMAL,NORMAL,True,523120.920497467,5697084.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
428,428,NORMAL,NORMAL,True,523100.920497467,5697104.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
429,429,NORMAL,NORMAL,True,523080.920497467,5697104.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
430,430,NORMAL,NORMAL,True,523060.920497467,5697084.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
431,431,NORMAL,NORMAL,True,523040.920497467,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
432,432,NORMAL,NORMAL,True,523020.920497467,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
433,433,NORMAL,NORMAL,True,523000.920497467,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
434,434,NORMAL,NORMAL,True,522980.9204974669,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
435,435,NORMAL,NORMAL,True,522960.9204974669,5697084.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
436,436,NORMAL,NORMAL,True,522940.9204974669,5697084.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
437,437,NORMAL,NORMAL,True,522940.9204974669,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
438,438,NORMAL,NORMAL,True,522940.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0011346182601079328,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
439,439,NORMAL,NORMAL,True,522920.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0011842909551431058,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
440,440,NORMAL,NORMAL,True,522900.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0009504527119039166,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
441,441,NORMAL,NORMAL,True,522880.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0006123987223434158,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
442,442,NORMAL,NORMAL,True,522860.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0004925885800904353,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
443,443,NORMAL,NORMAL,True,522840.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
444,444,NORMAL,NORMAL,True,522820.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
445,445,NORMAL,NORMAL,True,522800.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
446,446,NORMAL,NORMAL,True,522780.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
447,447,NORMAL,NORMAL,True,522760.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
448,448,NORMAL,NORMAL,True,522740.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
449,449,NORMAL,NORMAL,True,522720.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
450,450,NORMAL,NORMAL,True,522700.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
451,451,NORMAL,NORMAL,True,522680.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
452,452,NORMAL,NORMAL,True,522660.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
453,453,NORMAL,NORMAL,True,522640.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
454,454,NORMAL,NORMAL,True,522620.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
455,455,NORMAL,NORMAL,True,522600.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
456,456,NORMAL,NORMAL,True,522580.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
457,457,NORMAL,NORMAL,True,522560.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
458,458,NORMAL,NORMAL,True,522540.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
459,459,NORMAL,NORMAL,True,522520.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
460,460,NORMAL,NORMAL,True,522500.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
461,461,NORMAL,NORMAL,True,522480.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
462,462,NORMAL,NORMAL,True,522460.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
463,463,NORMAL,NORMAL,True,522440.9204974669,5696984.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
464,464,NORMAL,NORMAL,True,522420.9204974669,5696964.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
465,465,NORMAL,NORMAL,True,522400.9204974669,5696964.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
466,466,NORMAL,NORMAL,True,522420.9204974669,5696944.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
467,467,NORMAL,NORMAL,True,522420.9204974669,5696924.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
468,468,NORMAL,NORMAL,True,522420.9204974669,5696904.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
469,469,NORMAL,NORMAL,True,522420.9204974669,5696884.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
470,470,NORMAL,NORMAL,True,522400.9204974669,5696864.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
471,471,NORMAL,NORMAL,True,522380.9204974669,5696884.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
472,472,NORMAL,NORMAL,True,522380.9204974669,5696904.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
473,473,NORMAL,NORMAL,True,522380.9204974669,5696924.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
474,474,NORMAL,NORMAL,True,522400.9204974669,5696924.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
475,475,NORMAL,NORMAL,True,522420.9204974669,5696944.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
476,476,NORMAL,NORMAL,True,522440.9204974669,5696944.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
477,477,NORMAL,NORMAL,True,522460.9204974669,5696944.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
478,478,NORMAL,NORMAL,True,522440.9204974669,5696964.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
479,479,NORMAL,NORMAL,True,522420.9204974669,5696984.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
480,480,NORMAL,NORMAL,True,522400.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
481,481,NORMAL,NORMAL,True,522420.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
482,482,NORMAL,NORMAL,True,522440.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
483,483,NORMAL,NORMAL,True,522420.9204974669,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
484,484,NORMAL,NORMAL,True,522400.9204974669,5697084.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
485,485,NORMAL,NORMAL,True,522400.9204974669,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
486,486,NORMAL,NORMAL,True,522380.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
487,487,NORMAL,NORMAL,True,522400.9204974669,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
488,488,NORMAL,NORMAL,True,522400.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
489,489,NORMAL,NORMAL,True,522420.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
490,490,NORMAL,NORMAL,True,522400.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
491,491,NORMAL,NORMAL,True,522380.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
492,492,NORMAL,NORMAL,True,522400.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
493,493,NORMAL,NORMAL,True,522400.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
494,494,NORMAL,NORMAL,True,522400.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
495,495,NORMAL,NORMAL,True,522420.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
496,496,NORMAL,NORMAL,True,522400.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
497,497,NORMAL,NORMAL,True,522420.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
498,498,NORMAL,NORMAL,True,522400.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
499,499,NORMAL,NORMAL,True,522400.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
500,500,NORMAL,NORMAL,True,522420.9204974669,5696984.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
501,501,NORMAL,NORMAL,True,522400.9204974669,5696984.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
502,502,NORMAL,NORMAL,True,522420.9204974669,5696984.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
503,503,NORMAL,NORMAL,True,522440.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
504,504,NORMAL,NORMAL,True,522460.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
505,505,NORMAL,NORMAL,True,522440.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
506,506,NORMAL,NORMAL,True,522420.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
507,507,NORMAL,NORMAL,True,522420.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
508,508,NORMAL,NORMAL,True,522400.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
509,509,NORMAL,NORMAL,True,522380.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
510,510,NORMAL,NORMAL,True,522400.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
511,511,NORMAL,NORMAL,True,522400.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
512,512,NORMAL,NORMAL,True,522400.9204974669,5697064.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
513,513,NORMAL,NORMAL,True,522400.9204974669,5697044.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
514,514,NORMAL,NORMAL,True,522420.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
515,515,NORMAL,NORMAL,True,522440.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
516,516,NORMAL,NORMAL,True,522460.9204974669,5697024.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
517,517,NORMAL,NORMAL,True,522440.9204974669,5697004.290406496,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
518,518,NORMAL,NORMAL,True,522440.9204974669,5696984.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
519,519,NORMAL,NORMAL,True,522460.9204974669,5696964.290406497,,4,0.01,0.4,0.36000000000000004,10.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,,False,False,False,
