step_index,x_m,y_m,platform_altitude_m,value_reference_height_m,value,quantity,unit,sampling_contract
1914,522520.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1915,522500.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1916,522500.9204974669,5696884.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1917,522520.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1918,522540.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1919,522560.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1920,522580.9204974669,5696884.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1921,522600.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1922,522620.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1923,522620.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1924,522600.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1925,522620.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1926,522640.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1927,522640.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1928,522640.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1929,522620.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1930,522640.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1931,522660.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1932,522680.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1933,522700.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1934,522700.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1935,522720.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1936,522700.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1937,522680.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1938,522660.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1939,522680.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1940,522680.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1941,522700.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1942,522720.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1943,522700.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1944,522700.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1945,522680.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1946,522660.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1947,522660.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1948,522660.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1949,522660.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1950,522680.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1951,522660.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1952,522640.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1953,522620.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1954,522640.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1955,522620.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1956,522600.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1957,522580.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1958,522600.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1959,522620.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1960,522600.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1961,522600.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1962,522620.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1963,522640.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1964,522640.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1965,522620.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1966,522620.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1967,522600.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1968,522600.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1969,522620.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1970,522640.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1971,522620.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1972,522600.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1973,522620.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1974,522620.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1975,522620.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1976,522600.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1977,522580.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1978,522560.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1979,522540.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1980,522560.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1981,522560.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1982,522580.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1983,522600.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1984,522620.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1985,522620.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1986,522620.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1987,522620.9204974669,5696624.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1988,522640.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1989,522660.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1990,522660.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1991,522640.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1992,522660.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1993,522640.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1994,522640.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1995,522640.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1996,522660.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1997,522660.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1998,522680.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
1999,522660.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2000,522660.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2001,522640.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2002,522640.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2003,522620.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2004,522640.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2005,522640.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2006,522660.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2007,522640.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2008,522660.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2009,522640.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2010,522620.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2011,522600.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2012,522620.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2013,522600.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2014,522620.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2015,522600.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2016,522620.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2017,522600.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2018,522620.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2019,522600.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2020,522620.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2021,522640.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2022,522660.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2023,522640.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2024,522660.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2025,522640.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2026,522660.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2027,522660.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2028,522640.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2029,522640.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2030,522620.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2031,522640.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2032,522660.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2033,522680.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2034,522660.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2035,522680.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2036,522700.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2037,522720.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2038,522720.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2039,522720.9204974669,5696624.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2040,522700.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2041,522720.9204974669,5696624.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2042,522740.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2043,522740.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2044,522760.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2045,522780.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2046,522800.9204974669,5696624.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2047,522820.9204974669,5696604.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2048,522800.9204974669,5696624.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2049,522820.9204974669,5696604.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2050,522820.9204974669,5696584.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2051,522840.9204974669,5696564.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2052,522860.9204974669,5696584.290406497,50.0,1.0,0.0007799343836615673,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2053,522880.9204974669,5696564.290406497,50.0,1.0,0.0008128381609700241,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2054,522900.9204974669,5696544.290406497,50.0,1.0,0.0008165205861034742,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2055,522880.9204974669,5696564.290406497,50.0,1.0,0.0008128381609700241,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2056,522860.9204974669,5696544.290406497,50.0,1.0,0.0005267320074776624,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2057,522880.9204974669,5696524.290406497,50.0,1.0,0.0005291445814674983,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2058,522880.9204974669,5696504.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2059,522900.9204974669,5696524.290406497,50.0,1.0,0.0006491140417949612,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2060,522920.9204974669,5696544.290406497,50.0,1.0,0.0010078156563625997,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2061,522920.9204974669,5696564.290406497,50.0,1.0,0.0012811580625770275,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2062,522920.9204974669,5696544.290406497,50.0,1.0,0.0010078156563625997,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2063,522940.9204974669,5696544.290406497,50.0,1.0,0.001234252675152769,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2064,522920.9204974669,5696564.290406497,50.0,1.0,0.0012811580625770275,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2065,522920.9204974669,5696584.290406497,50.0,1.0,0.0016225749925806352,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2066,522920.9204974669,5696564.290406497,50.0,1.0,0.0012811580625770275,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2067,522900.9204974669,5696584.290406497,50.0,1.0,0.001275601408587343,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2068,522900.9204974669,5696564.290406497,50.0,1.0,0.0010231944362378907,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2069,522920.9204974669,5696564.290406497,50.0,1.0,0.0012811580625770275,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2070,522940.9204974669,5696584.290406497,50.0,1.0,0.0020520003626276558,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2071,522920.9204974669,5696564.290406497,50.0,1.0,0.0012811580625770275,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2072,522920.9204974669,5696544.290406497,50.0,1.0,0.0010078156563625997,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2073,522920.9204974669,5696564.290406497,50.0,1.0,0.0012811580625770275,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2074,522900.9204974669,5696544.290406497,50.0,1.0,0.0008165205861034742,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2075,522880.9204974669,5696564.290406497,50.0,1.0,0.0008128381609700241,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2076,522900.9204974669,5696564.290406497,50.0,1.0,0.0010231944362378907,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2077,522920.9204974669,5696544.290406497,50.0,1.0,0.0010078156563625997,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2078,522920.9204974669,5696564.290406497,50.0,1.0,0.0012811580625770275,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2079,522920.9204974669,5696584.290406497,50.0,1.0,0.0016225749925806352,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2080,522940.9204974669,5696564.290406497,50.0,1.0,0.0015929484766510386,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2081,522920.9204974669,5696544.290406497,50.0,1.0,0.0010078156563625997,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2082,522920.9204974669,5696524.290406497,50.0,1.0,0.0007908310956851365,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2083,522900.9204974669,5696504.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2084,522920.9204974669,5696524.290406497,50.0,1.0,0.0007908310956851365,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
2085,522940.9204974669,5696524.290406497,50.0,1.0,0.0009555261632134195,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
